id,type,frame,magnitude,map,path
prv_skran,ship,,,material,graphics/prv/ships/materials/fighters/prv_skran_material.png
prv_skran,ship,,,surface,graphics/prv/ships/materials/fighters/prv_skran_surface.png
,,,,,
#v12,,,,,
prv_ovasen,ship,,1,normal,graphics/prv/ships/materials/fighters/prv_ovasen_normal.png
prv_ovasen,ship,,,material,graphics/prv/ships/materials/fighters/prv_ovasen_material.png
prv_ovasen,ship,,,surface,graphics/prv/ships/materials/fighters/prv_ovasen_surface.png
,,,,,
#v12,,,,,
prv_diskordant,ship,,1,normal,graphics/prv/ships/materials/fighters/prv_diskordant_normal.png
prv_diskordant,ship,,,material,graphics/prv/ships/materials/fighters/prv_diskordant_material.png
prv_diskordant,ship,,,surface,graphics/prv/ships/materials/fighters/prv_diskordant_surface.png
,,,,,
#v22,,,,,
prv_drone_missile,ship,,1,normal,graphics/prv/ships/materials/fighters/prv_drone_missile_normal.png
prv_drone_missile,ship,,,material,graphics/prv/ships/materials/fighters/prv_drone_missile_material.png
prv_drone_missile,ship,,,surface,graphics/prv/ships/materials/fighters/prv_drone_missile_surface.png
prv_d_cover_is_nose,turret,,1,normal,graphics/prv/weapons/materials/prv_d_cover_drone_missile_normal.png
prv_d_cover_is_nose,turret,,,material,graphics/prv/weapons/materials/prv_d_cover_drone_missile_material.png
prv_d_cover_is_nose,turret,,,surface,graphics/prv/weapons/materials/prv_d_cover_drone_missile_surface.png
,,,,,
#v12,,,,,
prv_gunpod,ship,,1,normal,graphics/prv/ships/materials/fighters/prv_gunpod_normal.png
prv_gunpod,ship,,,material,graphics/prv/ships/materials/fighters/prv_gunpod_material.png
prv_gunpod,ship,,,surface,graphics/prv/ships/materials/fighters/prv_gunpod_surface.png
,,,,,
#v19,,,,,
prv_missljud,ship,,1,normal,graphics/prv/ships/materials/fighters/prv_missljud_normal.png
prv_missljud,ship,,,material,graphics/prv/ships/materials/fighters/prv_missljud_material.png
prv_missljud,ship,,,surface,graphics/prv/ships/materials/fighters/prv_missljud_surface.png
,,,,,
#v14,,,,,
prv_oklang,ship,,1,normal,graphics/prv/ships/materials/fighters/prv_oklang_normal.png
prv_oklang,ship,,,material,graphics/prv/ships/materials/fighters/prv_oklang_material.png
prv_oklang,ship,,,surface,graphics/prv/ships/materials/fighters/prv_oklang_surface.png
,,,,,
#v12,,,,,
prv_skral,ship,,1,normal,graphics/prv/ships/materials/fighters/prv_skral_normal.png
prv_skral,ship,,,material,graphics/prv/ships/materials/fighters/prv_skral_material.png
prv_skral,ship,,,surface,graphics/prv/ships/materials/fighters/prv_skral_surface.png
,,,,,
#v19,,,,,
prv_jammer,ship,,1,normal,graphics/prv/ships/materials/fighters/prv_jammer_normal.png
prv_jammer,ship,,,material,graphics/prv/ships/materials/fighters/prv_jammer_material.png
prv_jammer,ship,,,surface,graphics/prv/ships/materials/fighters/prv_jammer_surface.png
prv_d_cover_jammer,turret,,1,normal,graphics/prv/weapons/materials/prv_d_cover_jammer_normal.png
prv_d_cover_jammer,turret,,,material,graphics/prv/weapons/materials/prv_d_cover_jammer_material.png
prv_d_cover_jammer,turret,,,surface,graphics/prv/weapons/materials/prv_d_cover_jammer_surface.png
,,,,,
#v12,,,,,
prv_stillhet,ship,,1,normal,graphics/prv/ships/materials/fighters/prv_stillhet_normal.png
prv_stillhet,ship,,,material,graphics/prv/ships/materials/fighters/prv_stillhet_material.png
prv_stillhet,ship,,,surface,graphics/prv/ships/materials/fighters/prv_stillhet_surface.png
,,,,,
#v12,,,,,
prv_skarn,ship,,1,normal,graphics/prv/ships/materials/fighters/prv_skarn_normal.png
prv_skarn,ship,,,material,graphics/prv/ships/materials/fighters/prv_skarn_material.png
prv_skarn,ship,,,surface,graphics/prv/ships/materials/fighters/prv_skarn_surface.png
,,,,,
#v12,,,,,
prv_buddy,ship,,1,normal,graphics/prv/ships/materials/fighters/prv_buddy_normal.png
prv_buddy,ship,,,material,graphics/prv/ships/materials/fighters/prv_buddy_material.png
prv_buddy,ship,,,surface,graphics/prv/ships/materials/fighters/prv_buddy_surface.png
,,,,,
#v12,,,,,
prv_grus,ship,,1,normal,graphics/prv/ships/materials/fighters/prv_grus_normal.png
prv_grus,ship,,,material,graphics/prv/ships/materials/fighters/prv_grus_material.png
prv_grus,ship,,,surface,graphics/prv/ships/materials/fighters/prv_grus_surface.png
,,,,,
#v12,,,,,
prv_kalk,ship,,1,normal,graphics/prv/ships/materials/fighters/prv_kalk_normal.png
prv_kalk,ship,,,material,graphics/prv/ships/materials/fighters/prv_kalk_material.png
prv_kalk,ship,,,surface,graphics/prv/ships/materials/fighters/prv_kalk_surface.png
,,,,,
#v19,,,,,
prv_karbid,ship,,1,normal,graphics/prv/ships/materials/fighters/prv_karbid_normal.png
prv_karbid,ship,,,material,graphics/prv/ships/materials/fighters/prv_karbid_material.png
prv_karbid,ship,,,surface,graphics/prv/ships/materials/fighters/prv_karbid_surface.png
,,,,,
#stations,,,,,
#v12,,,,,
prv_station1,ship,,1,normal,graphics/prv/ships/materials/stations/prv_station1_normal.png
prv_station1,ship,,,material,graphics/prv/ships/materials/stations/prv_station1_material.png
prv_station1,ship,,,surface,graphics/prv/ships/materials/stations/prv_station1_surface.png
prv_station2,ship,,1,normal,graphics/prv/ships/materials/stations/prv_station1_normal.png
prv_station2,ship,,,material,graphics/prv/ships/materials/stations/prv_station1_material.png
prv_station2,ship,,,surface,graphics/prv/ships/materials/stations/prv_station1_surface.png
prv_station3,ship,,1,normal,graphics/prv/ships/materials/stations/prv_station1_normal.png
prv_station3,ship,,,material,graphics/prv/ships/materials/stations/prv_station1_material.png
prv_station3,ship,,,surface,graphics/prv/ships/materials/stations/prv_station1_surface.png
#v12,,,,,
prv_station_drone_redan,ship,,1,normal,graphics/prv/ships/materials/stations/prv_station_drone_redan_normal.png
prv_station_drone_redan,ship,,,material,graphics/prv/ships/materials/stations/prv_station_drone_redan_material.png
prv_station_drone_redan,ship,,,surface,graphics/prv/ships/materials/stations/prv_station_drone_redan_surface.png
#v12,,,,,
prv_module_hangar4,ship,,1,normal,graphics/prv/ships/materials/stations/prv_module_hangar4_normal.png
prv_module_hangar4,ship,,,material,graphics/prv/ships/materials/stations/prv_module_hangar4_material.png
prv_module_hangar4,ship,,,surface,graphics/prv/ships/materials/stations/prv_module_hangar4_surface.png
prv_module_battery2,ship,,1,normal,graphics/prv/ships/materials/stations/prv_module_battery2_normal.png
prv_module_battery2,ship,,,material,graphics/prv/ships/materials/stations/prv_module_battery2_material.png
prv_module_battery2,ship,,,surface,graphics/prv/ships/materials/stations/prv_module_battery2_surface.png
prv_module_battery1,ship,,1,normal,graphics/prv/ships/materials/stations/prv_module_battery1_normal.png
prv_module_battery1,ship,,,material,graphics/prv/ships/materials/stations/prv_module_battery1_material.png
prv_module_battery1,ship,,,surface,graphics/prv/ships/materials/stations/prv_module_battery1_surface.png
prv_module_bastion1,ship,,1,normal,graphics/prv/ships/materials/stations/prv_module_bastion1_normal.png
prv_module_bastion1,ship,,,material,graphics/prv/ships/materials/stations/prv_module_bastion1_material.png
prv_module_bastion1,ship,,,surface,graphics/prv/ships/materials/stations/prv_module_bastion1_surface.png
prv_module_shield_center,ship,,1,normal,graphics/prv/ships/materials/stations/prv_module_shield_center_normal.png
prv_module_shield_center,ship,,,material,graphics/prv/ships/materials/stations/prv_module_shield_center_material.png
prv_module_shield_center,ship,,,surface,graphics/prv/ships/materials/stations/prv_module_shield_center_surface.png
prv_module_armor_v,ship,,1,normal,graphics/prv/ships/materials/stations/prv_module_armor_v_normal.png
prv_module_armor_v,ship,,,material,graphics/prv/ships/materials/stations/prv_module_armor_v_material.png
prv_module_armor_v,ship,,,surface,graphics/prv/ships/materials/stations/prv_module_armor_v_surface.png
#prv_module_spur,ship,,1,normal,graphics/prv/ships/materials/stations/prv_module_spur_normal.png
#prv_module_spur,ship,,,material,graphics/prv/ships/materials/stations/prv_module_spur_material.png
#prv_module_spur,ship,,,surface,graphics/prv/ships/materials/stations/prv_module_spur_surface.png
,,,,,
,,,,,
,,,,,
#v22,,,,,
prv_agni_eye,turret,,1,normal,graphics/prv/weapons/materials/agni/prv_agni_eye_turret_main_normal.png
prv_agni_eye,turretunder,,1,normal,graphics/prv/weapons/materials/agni/prv_agni_eye_turret_under_normal.png
prv_agni_eye,turret,,,material,graphics/prv/weapons/materials/agni/prv_agni_eye_turret_main_material.png
prv_agni_eye,turretunder,,,material,graphics/prv/weapons/materials/agni/prv_agni_eye_turret_under_normal.png
prv_agni_eye,turret,,,surface,graphics/prv/weapons/materials/agni/prv_agni_eye_turret_main_surface.png
prv_agni_eye,turretunder,,,surface,graphics/prv/weapons/materials/agni/prv_agni_eye_turret_under_normal.png
prv_agni_eye,hardpoint,,1,normal,graphics/prv/weapons/materials/agni/prv_agni_eye_hardpoint_main_normal.png
prv_agni_eye,hardpoint,,,material,graphics/prv/weapons/materials/agni/prv_agni_eye_hardpoint_main_material.png
prv_agni_eye,hardpoint,,,surface,graphics/prv/weapons/materials/agni/prv_agni_eye_hardpoint_main_surface.png
,,,,,
#v22,,,,,
prv_agni_flamelash,turret,,1,normal,graphics/prv/weapons/materials/agni/prv_agni_flamelash_turret_normal.png
prv_agni_flamelash,hardpoint,,1,normal,graphics/prv/weapons/materials/agni/prv_agni_flamelash_hardpoint_normal.png
prv_agni_flamelash,turret,,,material,graphics/prv/weapons/materials/agni/prv_agni_flamelash_turret_material.png
prv_agni_flamelash,hardpoint,,,material,graphics/prv/weapons/materials/agni/prv_agni_flamelash_hardpoint_material.png
prv_agni_flamelash,turret,,,surface,graphics/prv/weapons/materials/agni/prv_agni_flamelash_turret_surface.png
prv_agni_flamelash,hardpoint,,,surface,graphics/prv/weapons/materials/agni/prv_agni_flamelash_hardpoint_surface.png
,,,,,
#v22,,,,,
prv_agni_teeth,turret,,1,normal,graphics/prv/weapons/materials/agni/prv_agni_teeth_turret_main_normal.png
prv_agni_teeth,turretbarrel,,1,normal,graphics/prv/weapons/materials/agni/prv_agni_teeth_turret_recoil_normal.png
prv_agni_teeth,hardpoint,,1,normal,graphics/prv/weapons/materials/agni/prv_agni_teeth_hardpoint_main_normal.png
prv_agni_teeth,hardpointbarrel,,1,normal,graphics/prv/weapons/materials/agni/prv_agni_teeth_hardpoint_recoil_normal.png
prv_agni_teeth,turret,,,material,graphics/prv/weapons/materials/agni/prv_agni_teeth_turret_main_material.png
prv_agni_teeth,turretbarrel,,,material,graphics/prv/weapons/materials/agni/prv_agni_teeth_turret_recoil_material.png
prv_agni_teeth,hardpoint,,,material,graphics/prv/weapons/materials/agni/prv_agni_teeth_hardpoint_main_material.png
prv_agni_teeth,hardpointbarrel,,,material,graphics/prv/weapons/materials/agni/prv_agni_teeth_hardpoint_recoil_material.png
prv_agni_teeth,turret,,,surface,graphics/prv/weapons/materials/agni/prv_agni_teeth_turret_main_surface.png
prv_agni_teeth,turretbarrel,,,surface,graphics/prv/weapons/materials/agni/prv_agni_teeth_turret_recoil_surface.png
prv_agni_teeth,hardpoint,,,surface,graphics/prv/weapons/materials/agni/prv_agni_teeth_hardpoint_main_surface.png
prv_agni_teeth,hardpointbarrel,,,surface,graphics/prv/weapons/materials/agni/prv_agni_teeth_hardpoint_recoil_surface.png
,,,,,
#v22,,,,,
prv_agni_pureflame_lance,turret,,1,normal,graphics/prv/weapons/materials/agni/prv_agni_pureflame_lance_turret_normal.png
prv_agni_pureflame_lance,hardpoint,,1,normal,graphics/prv/weapons/materials/agni/prv_agni_pureflame_lance_hardpoint_normal.png
prv_agni_pureflame_lance,turret,,,material,graphics/prv/weapons/materials/agni/prv_agni_pureflame_lance_turret_material.png
prv_agni_pureflame_lance,hardpoint,,,material,graphics/prv/weapons/materials/agni/prv_agni_pureflame_lance_hardpoint_material.png
prv_agni_pureflame_lance,turret,,,surface,graphics/prv/weapons/materials/agni/prv_agni_pureflame_lance_turret_surface.png
prv_agni_pureflame_lance,hardpoint,,,surface,graphics/prv/weapons/materials/agni/prv_agni_pureflame_lance_hardpoint_surface.png
,,,,,
#v22,,,,,
prv_agni_spines,turret,,1,normal,graphics/prv/weapons/materials/agni/prv_agni_spines_turret_normal.png
prv_agni_spines,hardpoint,,1,normal,graphics/prv/weapons/materials/agni/prv_agni_spines_hardpoint_normal.png
prv_agni_spines,turret,,,material,graphics/prv/weapons/materials/agni/prv_agni_spines_turret_material.png
prv_agni_spines,hardpoint,,,material,graphics/prv/weapons/materials/agni/prv_agni_spines_hardpoint_material.png
prv_agni_spines,turret,,,surface,graphics/prv/weapons/materials/agni/prv_agni_spines_turret_surface.png
prv_agni_spines,hardpoint,,,surface,graphics/prv/weapons/materials/agni/prv_agni_spines_hardpoint_surface.png
,,,,,
#v22,,,,,
prv_agni_conflagration,turret,,1,normal,graphics/prv/weapons/materials/agni/prv_agni_conflagration_turret_normal.png
prv_agni_conflagration,hardpoint,,1,normal,graphics/prv/weapons/materials/agni/prv_agni_conflagration_hardpoint_normal.png
prv_agni_conflagration,turret,,,material,graphics/prv/weapons/materials/agni/prv_agni_conflagration_turret_material.png
prv_agni_conflagration,hardpoint,,,material,graphics/prv/weapons/materials/agni/prv_agni_conflagration_hardpoint_material.png
prv_agni_conflagration,turret,,,surface,graphics/prv/weapons/materials/agni/prv_agni_conflagration_turret_surface.png
prv_agni_conflagration,hardpoint,,,surface,graphics/prv/weapons/materials/agni/prv_agni_conflagration_hardpoint_surface.png
,,,,,
#v22,,,,,
prv_agni_web,turret,,1,normal,graphics/prv/weapons/materials/agni/prv_agni_spinneret_turret_normal.png
prv_agni_web,hardpoint,,1,normal,graphics/prv/weapons/materials/agni/prv_agni_spinneret_hardpoint_normal.png
prv_agni_web,turret,,,material,graphics/prv/weapons/materials/agni/prv_agni_spinneret_turret_material.png
prv_agni_web,hardpoint,,,material,graphics/prv/weapons/materials/agni/prv_agni_spinneret_hardpoint_material.png
prv_agni_web,turret,,,surface,graphics/prv/weapons/materials/agni/prv_agni_spinneret_turret_surface.png
prv_agni_web,hardpoint,,,surface,graphics/prv/weapons/materials/agni/prv_agni_spinneret_hardpoint_surface.png
,,,,,
#v22 NOT USED,,,,,
#prv_agni_web_fighter,turret,,1,normal,graphics/prv/weapons/materials/agni/prv_agni_spinneret_fighter_turret_normal.png
#prv_agni_web_fighter,hardpoint,,1,normal,graphics/prv/weapons/materials/agni/prv_agni_spinneret_fighter_hardpoint_normal.png
#prv_agni_web_fighter,turret,,,material,graphics/prv/weapons/materials/agni/prv_agni_spinneret_fighter_turret_material.png
#prv_agni_web_fighter,hardpoint,,,material,graphics/prv/weapons/materials/agni/prv_agni_spinneret_fighter_hardpoint_material.png
#prv_agni_web_fighter,turret,,,surface,graphics/prv/weapons/materials/agni/prv_agni_spinneret_fighter_turret_surface.png
#prv_agni_web_fighter,hardpoint,,,surface,graphics/prv/weapons/materials/agni/prv_agni_spinneret_fighter_hardpoint_surface.png
,,,,,
v00,,,,,
prv_uvbeam_fighter,turret,,1,normal,graphics/prv/weapons/materials/prv_uvbeam_fighter_normal.png
prv_uvbeam_fighter,hardpoint,,1,normal,graphics/prv/weapons/materials/prv_uvbeam_fighter_normal.png
prv_uvbeam_fighter,turret,,,material,graphics/prv/weapons/materials/prv_uvbeam_fighter_material.png
prv_uvbeam_fighter,hardpoint,,,material,graphics/prv/weapons/materials/prv_uvbeam_fighter_material.png
prv_uvbeam_fighter,turret,,,surface,graphics/prv/weapons/materials/prv_uvbeam_fighter_surface.png
prv_uvbeam_fighter,hardpoint,,,surface,graphics/prv/weapons/materials/prv_uvbeam_fighter_surface.png
,,,,,
prv_uvpulse_fighter,turret,,1,normal,graphics/prv/weapons/materials/prv_uvpulse_fighter_normal.png
prv_uvpulse_fighter,hardpoint,,1,normal,graphics/prv/weapons/materials/prv_uvpulse_fighter_normal.png
prv_uvpulse_fighter,turret,,,material,graphics/prv/weapons/materials/prv_uvpulse_fighter_material.png
prv_uvpulse_fighter,hardpoint,,,material,graphics/prv/weapons/materials/prv_uvpulse_fighter_material.png
prv_uvpulse_fighter,turret,,,surface,graphics/prv/weapons/materials/prv_uvpulse_fighter_surface.png
prv_uvpulse_fighter,hardpoint,,,surface,graphics/prv/weapons/materials/prv_uvpulse_fighter_surface.png
,,,,,
prv_sipdlaser,turret,,1,normal,graphics/prv/weapons/materials/prv_sipdlaser_turret_normal.png
prv_sipdlaser,hardpoint,,1,normal,graphics/prv/weapons/materials/prv_sipdlaser_hardpoint_normal.png
prv_sipdlaser,turret,,,material,graphics/prv/weapons/materials/prv_sipdlaser_turret_material.png
prv_sipdlaser,hardpoint,,,material,graphics/prv/weapons/materials/prv_sipdlaser_hardpoint_material.png
prv_sipdlaser,turret,,,surface,graphics/prv/weapons/materials/prv_sipdlaser_turret_surface.png
prv_sipdlaser,hardpoint,,,surface,graphics/prv/weapons/materials/prv_sipdlaser_hardpoint_surface.png
,,,,,
#v19,,,,,
prv_spattergun,turret,,1,normal,graphics/prv/weapons/materials/prv_spattergun_turret_normal.png
prv_spattergun,turret,,,material,graphics/prv/weapons/materials/prv_spattergun_turret_material.png
prv_spattergun,turret,,,surface,graphics/prv/weapons/materials/prv_spattergun_turret_surface.png
prv_spattergun,hardpoint,,1,normal,graphics/prv/weapons/materials/prv_spattergun_hardpoint_normal.png
prv_spattergun,hardpoint,,,material,graphics/prv/weapons/materials/prv_spattergun_hardpoint_material.png
prv_spattergun,hardpoint,,,surface,graphics/prv/weapons/materials/prv_spattergun_hardpoint_surface.png
,,,,,
prv_spattergun_fighter,turret,,1,normal,graphics/prv/weapons/materials/prv_spattergun_fighter_turret_normal.png
prv_spattergun_fighter,turret,,,material,graphics/prv/weapons/materials/prv_spattergun_fighter_turret_material.png
prv_spattergun_fighter,turret,,,surface,graphics/prv/weapons/materials/prv_spattergun_fighter_turret_surface.png
prv_spattergun_fighter,hardpoint,,1,normal,graphics/prv/weapons/materials/prv_spattergun_fighter_turret_normal.png
prv_spattergun_fighter,hardpoint,,,material,graphics/prv/weapons/materials/prv_spattergun_fighter_turret_material.png
prv_spattergun_fighter,hardpoint,,,surface,graphics/prv/weapons/materials/prv_spattergun_fighter_turret_surface.png
,,,,,
#v19,,,,,
prv_heavyspattergun,turret,,1,normal,graphics/prv/weapons/materials/prv_heavyspattergun_turret_normal.png
prv_heavyspattergun,turret,,,material,graphics/prv/weapons/materials/prv_heavyspattergun_turret_material.png
prv_heavyspattergun,turret,,,surface,graphics/prv/weapons/materials/prv_heavyspattergun_turret_surface.png
prv_heavyspattergun,hardpoint,,1,normal,graphics/prv/weapons/materials/prv_heavyspattergun_hardpoint_normal.png
prv_heavyspattergun,hardpoint,,,material,graphics/prv/weapons/materials/prv_heavyspattergun_hardpoint_material.png
prv_heavyspattergun,hardpoint,,,surface,graphics/prv/weapons/materials/prv_heavyspattergun_hardpoint_surface.png
,,,,,
#v19,,,,,
prv_spatterflamer,turret,,1,normal,graphics/prv/weapons/materials/prv_spatterflamer_turret_normal.png
prv_spatterflamer,turret,,,material,graphics/prv/weapons/materials/prv_spatterflamer_turret_material.png
prv_spatterflamer,turret,,,surface,graphics/prv/weapons/materials/prv_spatterflamer_turret_surface.png
prv_spatterflamer,hardpoint,,1,normal,graphics/prv/weapons/materials/prv_spatterflamer_hardpoint_normal.png
prv_spatterflamer,hardpoint,,,material,graphics/prv/weapons/materials/prv_spatterflamer_hardpoint_material.png
prv_spatterflamer,hardpoint,,,surface,graphics/prv/weapons/materials/prv_spatterflamer_hardpoint_surface.png
,,,,,
,,,,,
#v19,,,,,
prv_frasare,turret,,1,normal,graphics/prv/weapons/materials/prv_frasare_turret_normal.png
prv_frasare,turret,,,material,graphics/prv/weapons/materials/prv_frasare_turret_material.png
prv_frasare,turret,,,surface,graphics/prv/weapons/materials/prv_frasare_turret_surface.png
prv_frasare,hardpoint,,1,normal,graphics/prv/weapons/materials/prv_frasare_hardpoint_normal.png
prv_frasare,hardpoint,,,material,graphics/prv/weapons/materials/prv_frasare_hardpoint_material.png
prv_frasare,hardpoint,,,surface,graphics/prv/weapons/materials/prv_frasare_hardpoint_surface.png
,,,,,
#v18,,,,,
prv_svepfrasare,turret,,1,normal,graphics/prv/weapons/materials/prv_svepfrasare_turret_normal.png
prv_svepfrasare,turret,,,material,graphics/prv/weapons/materials/prv_svepfrasare_turret_material.png
prv_svepfrasare,turret,,,surface,graphics/prv/weapons/materials/prv_svepfrasare_turret_surface.png
prv_svepfrasare,turretunder,,1,normal,graphics/prv/weapons/materials/prv_svepfrasare_turret_under_normal.png
prv_svepfrasare,turretunder,,,material,graphics/prv/weapons/materials/prv_svepfrasare_turret_under_material.png
prv_svepfrasare,turretunder,,,surface,graphics/prv/weapons/materials/prv_svepfrasare_turret_under_surface.png
prv_svepfrasare,hardpoint,,1,normal,graphics/prv/weapons/materials/prv_svepfrasare_hardpoint_normal.png
prv_svepfrasare,hardpoint,,,material,graphics/prv/weapons/materials/prv_svepfrasare_hardpoint_material.png
prv_svepfrasare,hardpoint,,,surface,graphics/prv/weapons/materials/prv_svepfrasare_hardpoint_surface.png
prv_svepfrasare,hardpointunder,,1,normal,graphics/prv/weapons/materials/prv_svepfrasare_hardpoint_under_normal.png
prv_svepfrasare,hardpointunder,,,material,graphics/prv/weapons/materials/prv_svepfrasare_hardpoint_under_material.png
prv_svepfrasare,hardpointunder,,,surface,graphics/prv/weapons/materials/prv_svepfrasare_hardpoint_under_surface.png
,,,,,
,,,,,
prv_fusion_burster,turret,,1,normal,graphics/prv/weapons/materials/prv_fusion_burster_turret_normal.png
prv_fusion_burster,hardpoint,,1,normal,graphics/prv/weapons/materials/prv_fusion_burster_hardpoint_normal.png
prv_fusion_burster,turret,,,material,graphics/prv/weapons/materials/prv_fusion_burster_turret_material.png
prv_fusion_burster,hardpoint,,,material,graphics/prv/weapons/materials/prv_fusion_burster_hardpoint_material.png
,,,,,
#v16,,,,,
prv_lpk,turret,,1,normal,graphics/prv/weapons/materials/prv_lpk_turret_normal.png
prv_lpk,hardpoint,,1,normal,graphics/prv/weapons/materials/prv_lpk_hardpoint_normal.png
prv_lpk,turret,,,material,graphics/prv/weapons/materials/prv_lpk_turret_material.png
prv_lpk,hardpoint,,,material,graphics/prv/weapons/materials/prv_lpk_hardpoint_material.png
prv_lpk,turret,,,surface,graphics/prv/weapons/materials/prv_lpk_turret_surface.png
prv_lpk,hardpoint,,,surface,graphics/prv/weapons/materials/prv_lpk_hardpoint_surface.png
,,,,,
#v19 UNDERS VERY OLD; WHO CARES,,,,,
prv_ljungeld,turret,,1,normal,graphics/prv/weapons/materials/prv_ljungeld_turret_normal.png
prv_ljungeld,turretunder,,1,normal,graphics/prv/weapons/materials/prv_ljungeld_turret_base_normal.png
prv_ljungeld,hardpoint,,1,normal,graphics/prv/weapons/materials/prv_ljungeld_hardpoint_normal.png
prv_ljungeld,turret,,,material,graphics/prv/weapons/materials/prv_ljungeld_turret_material.png
prv_ljungeld,turretunder,,,material,graphics/prv/weapons/materials/prv_ljungeld_turret_base_material.png
prv_ljungeld,hardpoint,,,material,graphics/prv/weapons/materials/prv_ljungeld_hardpoint_material.png
prv_ljungeld,turret,,,surface,graphics/prv/weapons/materials/prv_ljungeld_turret_surface.png
prv_ljungeld,hardpoint,,,surface,graphics/prv/weapons/materials/prv_ljungeld_hardpoint_surface.png
,,,,,
#v19,,,,,
prv_ljungeld_damaged,turret,,1,normal,graphics/prv/weapons/materials/prv_ljungeld_damaged_normal.png
prv_ljungeld_damaged,hardpoint,,1,normal,graphics/prv/weapons/materials/prv_ljungeld_damaged_normal.png
prv_ljungeld_damaged,turret,,,material,graphics/prv/weapons/materials/prv_ljungeld_damaged_material.png
prv_ljungeld_damaged,hardpoint,,,material,graphics/prv/weapons/materials/prv_ljungeld_damaged_normal.png
prv_ljungeld_damaged,turret,,,surface,graphics/prv/weapons/materials/prv_ljungeld_damaged_normal.png
prv_ljungeld_damaged,hardpoint,,,surface,graphics/prv/weapons/materials/prv_ljungeld_damaged_material.png
,,,,,
#v23,,,,,
prv_belt_blaster,turret,,1,normal,graphics/prv/weapons/materials/prv_belt_blaster_turret_main_normal.png
prv_belt_blaster,turret,,,material,graphics/prv/weapons/materials/prv_belt_blaster_turret_main_material.png
prv_belt_blaster,turret,,,surface,graphics/prv/weapons/materials/prv_belt_blaster_turret_main_surface.png
prv_belt_blaster,hardpoint,,1,normal,graphics/prv/weapons/materials/prv_belt_blaster_hardpoint_main_normal.png
prv_belt_blaster,hardpoint,,,material,graphics/prv/weapons/materials/prv_belt_blaster_hardpoint_main_material.png
prv_belt_blaster,hardpoint,,,surface,graphics/prv/weapons/materials/prv_belt_blaster_hardpoint_main_surface.png
,,,,,
#v23,,,,,
prv_hfl_array,turret,,1,normal,graphics/prv/weapons/materials/prv_hfl_array_turret_normal.png
prv_hfl_array,hardpoint,,1,normal,graphics/prv/weapons/materials/prv_hfl_array_hardpoint_normal.png
prv_hfl_array,turret,,,material,graphics/prv/weapons/materials/prv_hfl_array_turret_material.png
prv_hfl_array,hardpoint,,,material,graphics/prv/weapons/materials/prv_hfl_array_hardpoint_material.png
prv_hfl_array,turret,,,surface,graphics/prv/weapons/materials/prv_hfl_array_turret_surface.png
prv_hfl_array,hardpoint,,,surface,graphics/prv/weapons/materials/prv_hfl_array_hardpoint_surface.png
,,,,,
#v23 NOTE TURRET ONLY,,,,,
prv_hfl_array_single,turret,,1,normal,graphics/prv/weapons/materials/prv_hfl_array_single_turret_normal.png
prv_hfl_array_single,turret,,,material,graphics/prv/weapons/materials/prv_hfl_array_single_turret_material.png
prv_hfl_array_single,turret,,,surface,graphics/prv/weapons/materials/prv_hfl_array_single_turret_surface.png
,,,,,
#v19,,,,,
prv_vakt,turret,,1,normal,graphics/prv/weapons/materials/prv_vakt_turret_main_normal.png
prv_vakt,turretunder,,1,normal,graphics/prv/weapons/materials/prv_vakt_turret_under_normal.png
prv_vakt,turret,,,material,graphics/prv/weapons/materials/prv_vakt_turret_main_material.png
prv_vakt,turretunder,,,material,graphics/prv/weapons/materials/prv_vakt_turret_under_material.png
prv_vakt,turret,,,surface,graphics/prv/weapons/materials/prv_vakt_turret_main_surface.png
prv_vakt,turretunder,,,surface,graphics/prv/weapons/materials/prv_vakt_turret_under_surface.png
prv_vakt,hardpoint,,1,normal,graphics/prv/weapons/materials/prv_vakt_hardpoint_main_normal.png
prv_vakt,hardpointunder,,1,normal,graphics/prv/weapons/materials/prv_vakt_hardpoint_under_normal.png
prv_vakt,hardpoint,,,material,graphics/prv/weapons/materials/prv_vakt_hardpoint_main_material.png
prv_vakt,hardpointunder,,,material,graphics/prv/weapons/materials/prv_vakt_hardpoint_under_material.png
prv_vakt,hardpoint,,,surface,graphics/prv/weapons/materials/prv_vakt_hardpoint_main_surface.png
prv_vakt,hardpointunder,,,surface,graphics/prv/weapons/materials/prv_vakt_hardpoint_under_surface.png
,,,,,
#v19,,,,,
prv_uvir,turret,,1,normal,graphics/prv/weapons/materials/prv_uvir_turret_normal.png
prv_uvir,hardpoint,,1,normal,graphics/prv/weapons/materials/prv_uvir_hardpoint_normal.png
prv_uvir,turret,,,material,graphics/prv/weapons/materials/prv_uvir_turret_material.png
prv_uvir,hardpoint,,,material,graphics/prv/weapons/materials/prv_uvir_hardpoint_material.png
prv_uvir,turret,,,surface,graphics/prv/weapons/materials/prv_uvir_turret_surface.png
prv_uvir,hardpoint,,,surface,graphics/prv/weapons/materials/prv_uvir_hardpoint_surface.png
,,,,,
,,,,,
,,,,,
,,,,,
#v19,,,,,
prv_pskd,turret,,1,normal,graphics/prv/weapons/materials/prv_pskd_turret_normal.png
prv_pskd,turretbarrel,,1,normal,graphics/prv/weapons/materials/prv_pskd_turret_recoil_normal.png
