id,type,text1,text2,text3,notes
acs_sumpter,SHIP,"A cute tiny cargo hauler that look more like a flying trasheap that come out straight from deeps of salvage yards.

 Sumpter, its tiny COZY cargo hauler capable of atmospheric landing that seemingly made out a hab-module with engine strapped into it, a spaceborne vessel with very VERY generous logistical requirement with almost equally GENEROUS perfomance and basic life support issue, who its users often call an ""unnecessary"" feature.
 
A vessl so questionable that Hegemony authority have an issue with it basic classification, hovering back and forth between ""Frigates"" or ""Shuttle"", because despite how tiny this vessel are, it somehow capable of having medium size weapon mouth crammed into its hulls, an HYBRID mount nonetheless seemingly intended to hold both mining blaster (as if it can fire it anyway) and ""gun"" to deter invader away (lol).

It also somehow able to hold suprisingly big amount of storage capacity, it even have build-in DRONE AUTOFACTORY (albeit very tiny and few drone), that can be used to help with mining and moving the cargo around, with cozy view for its user to eat ice sundae while waiting for its mining drones finish gathering the mineral.

Its origin is as obscure as its creator, allegedly developed around late pioneering period by group of disgruntled settler who frustrated by the fact they had to lives their ENTIRE lives in same metal box in some god forgotten station, for generation and generation to come, and finally develop this abomination so that they can roam free (lol) from place to place instead being bounded to their accursed birthplace until the end of their lives.

Allegedly those same group of pioneer also happen to be among the first, victim of space piracy in lawless area of the frontier, right the moment they step out from navy zone of patrol. 

This vessel has become staple for small time miner, and diehard nomad and pioneer, who prefer to be moving from place to place instead being constrained in one place, regarding it more of mobile nomadic home than simple flying piece of trash.",,,
acs_revelation_lp,SHIP,"""Desecrator of False Idol""",,,
,,,,,
acs_palatine,SHIP,"A fearsome multi-role battlecruiser, a byproduct of failed modernization program an end result of Domain attempt at combining Legion and Onslaught into single ship, and prime example of Logisticarum attempt to achieve brutal logistical efficenty and simplicity.

A Palatine, is essentially an attempt by Domain Navy, to further maximize its brutal logistical efficenty to the limit, mostly by combining Legion and Onslaught into a single vessel capable to fulfill both role of main Capital Battleship and Battle Carrier, initially aiming to eventually replace both Onslaught and Legion as main battleship of Domain Navy.

However, by the time its project finish, the doctrinal trend is already shifting to that of ""Middle"" style ship, pushed by proponent of ""Cruiser School"" faction with domain admirality, Palatine which backed by people from ""Old Man"" of armada, naturally end up being rejected, in favor of more ""Modern"" and experimental design like Conquest Battleship, citing its lack of specialization and mobility.

This despite the fact that Palatine is equipped with experimental ""Flux Jump"" system, an ""Old Man"" of armada answer to one of ""Cruiser School"" main critism of old doctrine lack of mobility, An mobility system that allow it vessel to quickly re-positioning itself to go back and forth, allowing it vesself to quickly retreat or positioning itself to back of the line or other strategic position within fleet formation.

As byproduct of failed modernization attempt, Palatine Class Battleship quickly sweep under rugs with advent of ages of ""Cruiser School"" vessel come to forfront, severely limited it production and adoption, only finding its place in few battlegroups that value its brutal logistical efficenty and multi-role capability within their doctrinal stratagem.",,,
acs_palatine_p,SHIP,"A very rare sight among pirates fleet, this seemingly variant of Palatine Battlecruiser has undergo significant modification to the hull, particullary its engine who clearly show sign of ripped off atlas engine, This Legion variant are likely procured either from rare spoil of war or scavenged from one of many derelict Palatine Battlecruiser left by remnant of scuttled or mothballed vessel Domain Navy.

A fearsome multi-role battlecruiser, a byproduct of failed modernization program an end result of Domain attempt at combining Legion and Onslaught into single ship, and prime example of Logisticarum attempt to achieve brutal logistical efficenty and simplicity.

A Palatine, is essentially an attempt by Domain Navy, to further maximize its brutal logistical efficenty to the limit, mostly by combining Legion and Onslaught into a single vessel capable to fulfill both role of main Capital Battleship and Battle Carrier, initially aiming to eventually replace both Onslaught and Legion as main battleship of Domain Navy.

However, by the time its project finish, the doctrinal trend is already shifting to that of ""Middle"" style ship, pushed by proponent of ""Cruiser School"" faction with domain admirality, Palatine which backed by people from ""Old Man"" of armada, naturally end up being rejected, in favor of more ""Modern"" and experimental design like Conquest Battleship, citing its lack of specialization and mobility.

This despite the fact that Palatine is equipped with experimental ""Flux Jump"" system, an ""Old Man"" of armada answer to one of ""Cruiser School"" main critism of old doctrine lack of mobility, An mobility system that allow it vessel to quickly re-positioning itself to go back and forth, allowing it vesself to quickly retreat or positioning itself to back of the line or other strategic position within fleet formation.

As byproduct of failed modernization attempt, Palatine Class Battleship quickly sweep under rugs with advent of ages of ""Cruiser School"" vessel come to forfront, severely limited it production and adoption, only finding its place in few battlegroups that value its brutal logistical efficenty and multi-role capability within their doctrinal stratagem.",,,
,,,,,
acs_fluxdistributor,SHIP_SYSTEM,Vents 50% of ballistic flux usage into an engine injector to increase speed temporarily. Also functions as a temporary flux shunt and increases dissipation.,,,
acs_advburndrive,SHIP_SYSTEM,"Curious drive system that allow its vessel to freel ""jump"" into certain distance regardless of position",,,
acs_degraded_damper,SHIP_SYSTEM,"Apply Damper Field, has few charges and long recharge time",,,
,,,,,
acs_skirmisherdriveStats,SHIP_SYSTEM,"Apply damper field, increases ship speed, break engine and weapon system few second after system end",,,
,,,,,
acs_phaseteleporter,SHIP_SYSTEM,Instantly Teleport to Certain Distance.,,,
,,,,,
acs_minilocust_single,WEAPON,"Pesticle SRM is essentially a minified locust missile launcher, capable to bursting good amount of missile, mostly to deter incoming hostiles rather than to do any meaningful damages.",,,
,,,,,
acs_optio,SHIP,"Optio in essence, is a more of defensive upgrade and variant of Centurion Heavy Frigates, A part of yet another failed project aim to modernize the aging and outdated Domain Navy fleets.

Originally intended to better serve as Defensive Escort Frigate for fleets of Onslaughts and Legion, a mobile enough frigates to withstand and hold the line from swarms of flanking frigates, and thick enough frigates to able to hold its own ground against enemy destroyer.

All those defensive upgrades turns this already robust frigates into ""Ideal"" Defense Escort Frigates, this however came at cost of severely limited but more manuverable engine, and removal of original Damper Field system to make room for stronger shield generator, it also removes 2 of its side small ballistic mount in favor of heavier armor and thicker hulls, in exchange of all that is additional medium hybrid frontal hardpoint, and small defensive drone bay, to assist them in defending and supporting allied vessels.

With advent of ""Cruiser Schools"" doctrine, this vessels end up largely abandoned in favor of its more faster and versatile predecessor, lacking use of dedicated armored escort frigate that barely able to keep up with more ""Midline"" esque capital that its escort, only find it use in battlegroup that still haven't adopt new official doctrine.",,,
acs_drone_hastati,SHIP,"Hastati is dedicated defensive drone, originally intended to use for Optio Class Heavy Defensive Frigates, Equipped with quite strong omni shield generator, a fast engine, decently thick armor and hulls, make this drone versatile support fighters, sadly however because its intended nature as defensive fighters, it only armed with PD Laser and relative weak Pulsed PD Laser, intende mainly to harrass invading assailant or support allied vessels in need.",,,
acs_smallrotarygatling,WEAPON,"Triple Barreled Light Rotary Autocannon able to provide sustained stream of anti-shield kinetic slug against enemy shield, have slight weaker shell compare standard autocannon and less accuracy on longer range during prolonged fire, the onboard AI also equipped with PD system to be able to also Anti-Air weapon against enemy fighter and missile though it quite bad at that role.",,,
acs_smallrotarygatlingthumper,WEAPON,"Triple Barreled Light Rotary Autothumper is probably the smallest of Autothumper family, a general purpose defensive weapon capable of both suppress enemy vessel with its slow but sustained fire of heavy frag bullet, and defend its vessel from Airborne threat from afar albeit much less effective and accurate compare its more dedicated PD weapon like vulcan, due its slow but sustained rate of fire and general loss of accuracy in prolonged firing and longer distance, its flaw in PD role its much noticeable when countering swarm of missile and fighter en masse.",,,
acs_smallderelicdrone,SHIP,"Lentaka Defense Drone, an automated light interceptor drone armed with single Light Autothumper.",,,
,,,,,
acs_junkhubship_module,SHIP,"A lumbering behemoth of bygone era, cherished and maintained to modern standard by those who call this vessel their home.

Voidfaring ships, as the name implies, is a type of ship that designed to cross the abyss of space without the help of gates system. likely derived from ship of the era where convenient long range transportation device such as gates havent invented. Djoeng Class Voidfaring Hubship is designed to be a traveling colony or pioneering vessels first and foremost, carrying with them the entire colony and its people to set out to the unknown to find their new home, or simply living their entire lives as travelling colony fleet, never stay too long in one place and always moving alone.

While this class of ship was never meant to go alone without numerous escort and companion fleet following them. It nonetheless equipped with suficient amount of armament and armor, a station grade advance targeting system, indepedent shield module, and whole dedicated gantry to host, maintain, and create smaller vessel, providing huge logistic support to entire fleets with its existence alone. This kind of ship also typically able to churn out quite large defensive drone frigates at once during combat, and construct stationary emplacement mid battle. Making this kind of ship never truly alone even if its isolated.",,,
acs_angryhauler,SHIP,"A final iteration of Tarsus Freighter family, Expedition is essentially a full-blown war freighter, often seen in most hostile of Domain Frontier, it carry respectful amount of fuel and storage capacity while simulateously able to act as fire support vessel during unwanted engagement.

Expedition-Class War Hauler its final evolution of Tarsus line of freighter, made by the same company who design both Tarsus and Barnabas, specifically designed to be deployed alongside combat vessel in area of intense active conflict in fringe of Domain frontier, its tough armor and respectable armament ensure steady supply of resource and fuel much needed in dangerous part of Domain space. It is said that after the company who made Tarsus and Barnabas manages to acquire license to produce and modify Atlas-Class Superfreighter, their engineer quickly design new Capital class Combat Freighter designed to withstand all kind of threat that it will face in active warzone, fullfilling the demand for tough and dependable large freighter that can safely transport vital material and resource needed in middle of the warzone.",,,
,,,,,
acs_angrymookfrig,SHIP,"An automated deployable heavy destroyer armed with single hellbore cannon, a chain thumper, and couple off suppression and attack missile.

It also has a large enough hangar to host couple of Lentaka Automated Defense Drone Wings. Because its nature as short range automated defense vessel it didnt equipped with necessary drive field to travel from star to star, but just enough drive to be an support vessel during engagment.",,,
,,,,,
acs_angrymookrailslauncher,WEAPON,An automated launcher that contain self-assembling device to create Parit Heavy Defense Drone.,,,
,,,,,
acs_medium_pillumfastah,WEAPON,"Manjanik Long Range Bombarment Missile, is designed as alternative of Pillum LRM, favoring speed and stronger missile warhead in exchange of lack any short of EMP effect and fragmentation filled warhead instead high explosives",,,
acs_medium_katyusha,WEAPON,"Katjuscha Rocket Launcher Platform designed first and foremost as short range bombarment rocket, capable of launching dozen of rocket salvo at its enemy in quick succession.

It is however sadly hold back by it obnoxious ammunition microforge and incapable of doing any meaningful damages after its ammo runs out due the previously mentioned problem about its ammunition microforge and lack of high explosives warhead.",,,
,,,,,
acs_small_pillumfastah,WEAPON,"Smaller version of Manjanik LRM, only capable of performing 2-round burst instead the usual 4, decrease of internal ammo storage, and unreliable ammunition feeder even wrose than its standard counterpart

Manjanik Long Range Bombarment Missile, is designed as alternative of Pillum LRM, favoring speed and stronger missile warhead in exchange of lack any short of EMP effect and fragmentation filled warhead instead high explosives",,,
acs_small_katyusha,WEAPON,"Smaller version of Katjuscha SRM, only capable of performing 6-round burst instead the usual 12, decrease of internal ammo storage, and unreliable ammunition feeder even wrose than its standard counterpart

Katjuscha Rocket Launcher Platform designed first and foremost as short range bombarment rocket, capable of launching dozen of rocket salvo at its enemy in quick succession.

It is however sadly hold back by it obnoxious ammunition microforge and incapable of doing any meaningful damages after its ammo runs out due the previously mentioned problem about its ammunition microforge and lack of high explosives warhead.",,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
