id,type,frame,magnitude,map,path
multineedler,turret,7,,surface,graphics/URW/surface/weapons/storm/flechette_storm_turret_base03_surface.png
multineedler,turret,8,,surface,graphics/URW/surface/weapons/storm/flechette_storm_turret_base00_surface.png
multineedler,turret,9,,surface,graphics/URW/surface/weapons/storm/flechette_storm_turret_base01_surface.png
multineedler,turret,10,,surface,graphics/URW/surface/weapons/storm/flechette_storm_turret_base02_surface.png
multineedler,turret,11,,surface,graphics/URW/surface/weapons/storm/flechette_storm_turret_base03_surface.png
multineedler,turret,12,,surface,graphics/URW/surface/weapons/storm/flechette_storm_turret_base00_surface.png
multineedler,turret,13,,surface,graphics/URW/surface/weapons/storm/flechette_storm_turret_base01_surface.png
multineedler,turret,14,,surface,graphics/URW/surface/weapons/storm/flechette_storm_turret_base02_surface.png
multineedler,turret,15,,surface,graphics/URW/surface/weapons/storm/flechette_storm_turret_base03_surface.png
multineedler,turret,16,,surface,graphics/URW/surface/weapons/storm/flechette_storm_turret_base00_surface.png
multineedler,turret,17,,surface,graphics/URW/surface/weapons/storm/flechette_storm_turret_base01_surface.png
multineedler,turret,18,,surface,graphics/URW/surface/weapons/storm/flechette_storm_turret_base02_surface.png
multineedler,turret,19,,surface,graphics/URW/surface/weapons/storm/flechette_storm_turret_base03_surface.png
multineedler,turret,20,,surface,graphics/URW/surface/weapons/storm/flechette_storm_turret_base00_surface.png
multineedler,turret,21,,surface,graphics/URW/surface/weapons/storm/flechette_storm_turret_base01_surface.png
multineedler,turret,22,,surface,graphics/URW/surface/weapons/storm/flechette_storm_turret_base02_surface.png
multineedler,turret,23,,surface,graphics/URW/surface/weapons/storm/flechette_storm_turret_base03_surface.png
multineedler,hardpoint,0,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base00_surface.png
multineedler,hardpoint,1,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base01_surface.png
multineedler,hardpoint,2,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base02_surface.png
multineedler,hardpoint,3,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base03_surface.png
multineedler,hardpoint,4,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base00_surface.png
multineedler,hardpoint,5,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base01_surface.png
multineedler,hardpoint,6,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base02_surface.png
multineedler,hardpoint,7,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base03_surface.png
multineedler,hardpoint,8,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base00_surface.png
multineedler,hardpoint,9,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base01_surface.png
multineedler,hardpoint,10,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base02_surface.png
multineedler,hardpoint,11,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base03_surface.png
multineedler,hardpoint,12,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base00_surface.png
multineedler,hardpoint,13,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base01_surface.png
multineedler,hardpoint,14,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base02_surface.png
multineedler,hardpoint,15,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base03_surface.png
multineedler,hardpoint,16,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base00_surface.png
multineedler,hardpoint,17,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base01_surface.png
multineedler,hardpoint,18,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base02_surface.png
multineedler,hardpoint,19,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base03_surface.png
multineedler,hardpoint,20,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base00_surface.png
multineedler,hardpoint,21,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base01_surface.png
multineedler,hardpoint,22,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base02_surface.png
multineedler,hardpoint,23,,surface,graphics/URW/surface/weapons/storm/flechette_storm_hardpoint_base03_surface.png
shredder,turret,0,,surface,graphics/URW/surface/weapons/shredder/chaingun2_turret_base00_surface.png
shredder,turret,1,,surface,graphics/URW/surface/weapons/shredder/chaingun2_turret_base01_surface.png
shredder,turret,2,,surface,graphics/URW/surface/weapons/shredder/chaingun2_turret_base02_surface.png
shredder,turret,3,,surface,graphics/URW/surface/weapons/shredder/chaingun2_turret_base00_surface.png
shredder,turret,4,,surface,graphics/URW/surface/weapons/shredder/chaingun2_turret_base01_surface.png
shredder,turret,5,,surface,graphics/URW/surface/weapons/shredder/chaingun2_turret_base02_surface.png
shredder,turret,6,,surface,graphics/URW/surface/weapons/shredder/chaingun2_turret_base00_surface.png
shredder,turret,7,,surface,graphics/URW/surface/weapons/shredder/chaingun2_turret_base01_surface.png
shredder,turret,8,,surface,graphics/URW/surface/weapons/shredder/chaingun2_turret_base02_surface.png
shredder,turret,9,,surface,graphics/URW/surface/weapons/shredder/chaingun2_turret_base00_surface.png
shredder,turret,10,,surface,graphics/URW/surface/weapons/shredder/chaingun2_turret_base01_surface.png
shredder,turret,11,,surface,graphics/URW/surface/weapons/shredder/chaingun2_turret_base02_surface.png
shredder,turret,12,,surface,graphics/URW/surface/weapons/shredder/chaingun2_turret_base00_surface.png
shredder,turret,13,,surface,graphics/URW/surface/weapons/shredder/chaingun2_turret_base01_surface.png
shredder,turret,14,,surface,graphics/URW/surface/weapons/shredder/chaingun2_turret_base02_surface.png
shredder,turret,15,,surface,graphics/URW/surface/weapons/shredder/chaingun2_turret_base00_surface.png
shredder,turret,16,,surface,graphics/URW/surface/weapons/shredder/chaingun2_turret_base01_surface.png
shredder,turret,17,,surface,graphics/URW/surface/weapons/shredder/chaingun2_turret_base02_surface.png
shredder,hardpoint,0,,surface,graphics/URW/surface/weapons/shredder/chaingun2_hardpoint_base00_surface.png
shredder,hardpoint,1,,surface,graphics/URW/surface/weapons/shredder/chaingun2_hardpoint_base01_surface.png
shredder,hardpoint,2,,surface,graphics/URW/surface/weapons/shredder/chaingun2_hardpoint_base02_surface.png
shredder,hardpoint,3,,surface,graphics/URW/surface/weapons/shredder/chaingun2_hardpoint_base00_surface.png
shredder,hardpoint,4,,surface,graphics/URW/surface/weapons/shredder/chaingun2_hardpoint_base01_surface.png
shredder,hardpoint,5,,surface,graphics/URW/surface/weapons/shredder/chaingun2_hardpoint_base02_surface.png
shredder,hardpoint,6,,surface,graphics/URW/surface/weapons/shredder/chaingun2_hardpoint_base00_surface.png
shredder,hardpoint,7,,surface,graphics/URW/surface/weapons/shredder/chaingun2_hardpoint_base01_surface.png
shredder,hardpoint,8,,surface,graphics/URW/surface/weapons/shredder/chaingun2_hardpoint_base02_surface.png
shredder,hardpoint,9,,surface,graphics/URW/surface/weapons/shredder/chaingun2_hardpoint_base00_surface.png
shredder,hardpoint,10,,surface,graphics/URW/surface/weapons/shredder/chaingun2_hardpoint_base01_surface.png
shredder,hardpoint,11,,surface,graphics/URW/surface/weapons/shredder/chaingun2_hardpoint_base02_surface.png
shredder,hardpoint,12,,surface,graphics/URW/surface/weapons/shredder/chaingun2_hardpoint_base00_surface.png
shredder,hardpoint,13,,surface,graphics/URW/surface/weapons/shredder/chaingun2_hardpoint_base01_surface.png
shredder,hardpoint,14,,surface,graphics/URW/surface/weapons/shredder/chaingun2_hardpoint_base02_surface.png
shredder,hardpoint,15,,surface,graphics/URW/surface/weapons/shredder/chaingun2_hardpoint_base00_surface.png
shredder,hardpoint,16,,surface,graphics/URW/surface/weapons/shredder/chaingun2_hardpoint_base01_surface.png
shredder,hardpoint,17,,surface,graphics/URW/surface/weapons/shredder/chaingun2_hardpoint_base02_surface.png
