id,type,text1,text2,text3,notes
TADA_attitudejets,SHIP_SYSTEM,"Engages extra thrusters to greatly improve the ship's maneuverability. Also provides a slight boost to the ship's top speed.",Movement,"Provides a instant boost to maneuverability and top speed.",
,,,,,
TADA_drone_sensor,SHIP_SYSTEM,"Launches two drones equiped with sensors and a ion cannon. Regenerates charges slowly.",Drone,"Launches two drones equiped with sensors and a ion cannon. Regenerates charges slowly.",
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
# PLANETS PLANETS PLANETS,,,,,
,,,,,
# COMMODITY COMMODITY COMMODITY,,,,,
,,,,,
# MARKETS MARKETS MARKETS,,,,,
,,,,,
# FACTION FACTION FACTION,,,,,
,,,,,
