id,type,text1,text2,text3,notes
prv_rok,SHIP,"As a matter of faith as much as doctrine, the prv believe that defenses are used to enable offensive action, a principle exemplified in the Rök, which carries heavy armaments and for a battlecruiser uncharacteristically strong defenses. The class is however also known for having a tendency to use up its entire flux capacity in a matter of seconds.

The class is considered a strategic-level threat by the Hegemony due to its powerful anti-ballistic gravity shield, and incidents of sabotage of the remaining Rök ships have become so common that the prv press no longer reports on it not for reasons of secrecy, but simply because ”dog bites man” is not news. At any given time several Rök are likely to be laid up for critical repair work - often waiting for parts that are increasingly impossible to get a hold of. The entire affair has led Pariabyrån - prv covert intelligence - to be considered entirely unreliable when it comes matters of counter-intelligence.",,,
prv_skymning,SHIP,"The largest ship operated by the prv, these behemoths carry a wide array of sophisticated weapons and fighters. The Skymning is built for head-on engagements and breaking up packs of smaller ships, and is fit with an integral tensor drive which gives the ship a highly dynamic engagement profile.

Unlike most prv ships the actual design of the Skymning significantly predates the collapse - and the enormity of the undertaking had the entire corporation struggling to stay solvent. When the time came to move from low-volume initial production to mass manufacturing, Domain politics turned against the project, which was characterized as wasteful and redundant. Funding was pulled. Most hulls that had been laid down had to be put in indefinite storage while the prv administration scrambled for funds to restart the production lines. The corporation was overleveraged, all contingencies had been used up, and the entire shipbuilding division was looking at dissolution. 

And then, the collapse happened. 

One of three Skymning production facilities was located in the now-isolated sector; the wharves orbiting Kratul. In spite of the logistical challenges brought on by the turmoil of the post-collapse, a number of Skymning battleships have been finished from previously laid-down hulls - a major factor behind the prv's waxing influence in the region.

The question of the corporation's outstanding debts remains unresolved. It is suspected that creditors will have to enforce any claims by force of arms.",,,
prv_conquest_ryak,SHIP,"This Conquest has been very heavily modified at the Ryak High-Energy Labs to serve as a test platform for an experimental armaments project. It now backs up its main broadside batteries with a powerful spinal-mount particle projector. Generally considered a somewhat awkward model.

The Conquest-class battlecruiser is the embodiment of concentrated firepower. Developed in the period just preceding the popularization of fighter craft, the class emphasizes firepower and speed over armor protection.

Space Naval tacticians of the day were confident that new weapons systems would always outperform armor and shields and thus were the key to winning an engagement. So why not build a ship for speed and power? Give it the armor protection of a cruiser, but arm it with the best weapons available to any ship, and have it remain faster than any of those lumbering behemoths of the line. The Conquest is a good example of these concepts put into a hull. Many other advanced technologies were incorporated into the design, including weapon mounts designed for a circling engagement. This maneuver requires greater navigational skill while serving to provide more tactical options to the commanding officers. 

Fortune favors the bold, the ancients said. This class of ships does indeed favor the bold captain, willing to risk everything for the thrill of victory.",,,
,,,,,
#############################,,,,,
### Rust Belt Capital Ships,,,,,
#############################,,,,,
prv_andesit,SHIP,"The Great Belt Alliance's most recent capital ship class, though considering how much Ruster ships tend to vary, talking about classes may be stretching the definition. Regardless, technical information on the ships is scarce outside the prv, who are not forthcoming with what they have learned. Analysis of the few available combat recordings suggests that they rely on a mixture of fighter wings and missile armaments, and suffer from poor mobility.

Rusters are known for their habit of talking about things they should not, leading to a bevy of information on their ships. Equally, they are infamous for running their mouth even - especially - when they are completely clueless on the topic. Supposed capabilities of the Andesit class include a 120 LY hyperspace range, a phase cloak system, lower production costs than an Eagle cruiser, secret ""plasma afterburner tanks"", and thicker armor than a XIV-battlegroup Onslaught battleship. Dubious claims, to say the least.

What there is evidence for indicates a moderately armored ship with a focus on long-ranged support and a simple logistical profile. Claims that the ship has a high parts commonality with the Bergtagen class, but with a downgraded flux system, appear entirely plausible. The rampart-like armor layout plainly suggests a shared ancestry.",,,
prv_rok_p,SHIP,"It takes a brazen thief to steal a battlecruiser, but some madman has evidently managed to; this armored beast is constructed around the better part of a prv Rök. The ship may be somewhat worse for wear, but any pirate laying claim to a vessel like this is doubtlessly a warlord without peer.",,,
prv_bergtagen,SHIP,"An immense agglomeration of recovered, refurbished or rebuilt ship parts, this Ruster battleship has a main battery of almost unrivaled size - to the point where its relatively primitive fire control computers have trouble managing it all. The Bergtagen has been built to last and even should its hefty armor belts be breached the ship can take a remarkable amount of punishment before going down. Rarely seen outside of the Kratul belts.

Supposedly more Bergtagens have been lost in combat than were constructed in the first place - it is a testament to Ruster tenacity and ingenuity both that that they so often manage to reclaim their lost beasts. Standing prv doctrine is now to scuttle any wrecks using no fewer than five nuclear demolition charges.

Conceptually there exists a pristine Bergtagen that’s built entirely to-spec with no compromises in construction, all parts brand new and with its sleek, flawless armor belts covered in immaculate silver paint. What a horrible thing that would be, a soulless hunk of metal operated by expendable drones and thin-lipped leeches in tailored uniforms.",,,
,,,,,
#############################,,,,,
### Ships,,,,,
### prv Utility Ships,,,,,
#############################,,,,,
prv_tiger,SHIP,"Combat tanker with a solid flux system and real bite in its armaments.

Most fleet commanders in the sector scoff at the idea of sticking guns on a tanker. The prv disagree, and build the Tiger. Offering a capable combat platform with a sizable amount of well-protected fuel storage, the Tiger makes sure that the fleet comes home again.  Built in the same facilities as the Flamma frigate, the Tiger shares many structural parts with its smaller sibling and is designed entirely to military specifications.

The sector at large continues scoffing. The Tiger still finds a customer base however, as there are more than a few skippers who feel that a half-dozen machine guns just aren't enough to keep his fellow man honest in the depths of space.",,,
prv_ilbud,SHIP,"Phase courier ship with a healthy armament suite for those ultra high value cargoes.

Built as an - excessive, according to some - response to prv Starworks's ongoing troubles with lost convoys, the Ilbud utilizes a sophisticated phase system to ensure that it will not be detected, intercepted, or destroyed by anything but the most involved and capable opposition. Ruinously expensive from a credits per cargo-lightyear perspective the Ilbud nonetheless offers the ability to transport just about anything, to just about anywhere, past just about anyone.

Neither pirates nor pathers nor heat nor gloom of space stays these couriers from the swift completion of their appointed rounds.",,,
prv_munsbit,SHIP,"The infamous egg. Munsbit freighters are small and reasonably economical freighters produced by the prv to cover their domestic transportation needs. Serving as an officer on one of these mundane ships tends to mark the end of a career, rather than the beginning of one.

While feared and loathed by the prv officer corps, the ship is incredibly popular with the rank and file - as a dedicated freighter the ship is unlikely to see direct combat, and the crew compartment is surprisingly large and comfortable. It is not uncommon for service placements on a Munsbit to be grey-market traded for several credits.",,,
prv_middag,SHIP,"As many prv ships the Middag straddles the line between ambitious and megalomanic - oversized and overarmed, this freighter is capable of standing up to most cruisers in the sector in direct combat. It is extravagant to a fault, and much too expensive for civilian shipping - or deployment in most navies, for that matter. Only a small number were built before the production lines were retooled to manufacture smaller and demilitarized versions.",,,
,,,,,
#############################,,,,,
### Ships,,,,,
### Rust Belt Utility Ships,,,,,
#############################,,,,,
prv_visent,SHIP,"An armed and armored shell cradling a generous cargo module, the Visent is a hardy cargo hauler that will survive most challenges thrown at it. A pair of powerful engines give the ship a very respectable top speed, though its acceleration and agility leave much to be desired.",,,
prv_gabbro,SHIP,"A passenger liner for a more volatile age, based on the Huan-Gogel 440 ”Starliner” and built to travel between the systems of the Persean sector in safety and security. The Gabbro features combat-rated armor, two additional thrusters, a pair of heavy gun turrets, and a sizable hydroponics bay to enable longer-term habitation on the ship.

The Gabbro maintains a wide forward shield to ensure safety in combat and protect the armor from routine high-explosives bombardment. Rebuilt for the current realities of the belt, this ship class is routinely utilized not only to move populations from combat zones and towards more secure habitats, but also function as line combatants, should the need arise.

It's unclear how many Starliners have been converted into Gabbros. The official estimate of the prv naval intelligence division is a little over a hundred, but persistent rumors claim the numbers are many times that, most supposedly utilized as moored habitats in various discrete hideaways. The possibility that there are tens, possibly hundreds of thousands of Rusters completely unaccounted for is a quiet source of great concern on Kratul II.",,,
prv_venture_rb,SHIP,"Happily modified for life on the rim, the tough and dependable Venture (RB) sports a larger cargo hold than the standard model and is generally regarded as being more of a long-haul freighter than anything else. Still, the ship carries several gun turrets and a pair of reliable Skatunge SRM launchers.

The Venture-class ships are perhaps the most widely used civilian cruisers in the Sector. Several Ruster modification packages have been made for it throughout its service in the belt, before this latest one - now approaching 150 cycles in age - finally stuck and became the dominant remodel.

When used by Rusters, the ship is usually a packmule trusted to carry trade goods to and fro without being threatened by opportunistic brigands. On the other side of the law, the vessel also serves with quite a few pirate outfits, where it sometimes fills the role of command ship.",,,
prv_venture_rb_rare,SHIP,"With a population of just under 300, this ship is the smallest political entity to have full membership status in the Great Belt Alliance. The Free State of Lasse was founded in c143, when the crew chief Lasse Sjöberg led a mutiny, protesting witheld pay and outrageous disciplinary punishments. Ever since, the ship has traveled from one end of the sector to the next, trading, salvaging, exploring, and seeing both the best and the worst of Persean space.

Over the years, the ship has been repaired, renovated, torn down and built up numerous times. The largest and costliest modification was the installation of a Thermal Pulse Cannon purchased from a very dubious ship parts dealer on Baetis. The most important modification was the application of 40 cubic meters of magenta paint, purchased on Volturn.",,,
prv_bergslag,SHIP,"An industrial goliath, this heavy vessel carries all the equipment needed to turn entire asteroids into processed metals. Rock goes into the grinders, tailings are dumped out the bottom, and the wealth stays within the ship.

Big fans of dual-use technology, the Rusters make sure that their mining equipment can function in combat, and the enlarged mining blaster installed on the ship is especially dangerous and more than enough to keep lone raiders away. Additionally, the drone bays are often fit with at least one wing of fighter craft to act as scouts and additional firepower. Generally lacking larger combat ships, the GBA routinely impress Bergslag ships into combat service.

Built for deployments lasting many months, the Bergslag has room for hundreds of crew and spare equipment for any occasion. Little short of total destruction can force the ship to turn back to port ahead of schedule.",,,
prv_bergslag_p,SHIP,"Rebuilt from an industrial goliath, this brigand vessel has replaced all civilian tooling with purely violent implements. With heavy arms, including a hefty ground support package, sturdy bulkheads, and several fighter wings, the only thing that keeps it from truly terrorizing the more independent parts of the sector is its sluggish speed and easily-identified drive signature.

Not the most common pirate ship, the Bergslag is mostly used as an ambush vessel - by hiding its weapons and posing as a distressed mining ship it tries to draw in other pirates to instead prey on them. This has turned out to be only moderately successful, and ultimately seems to have resulted in Bergslag-class ships being left alone on general principle.

Suggestions that this was the plan behind the Fe & Ox Ltd. syndicate’s (P)-model conversion all along are generally dismissed as fanciful and conspiratorical.",,,
,,,,,
#############################,,,,,
### Ships,,,,,
### prv Fighters,,,,,
#############################,,,,,
prv_skran,SHIP,"Heavy interceptor focused on destroying other fighters. Armed with a single Akers heavy gun repeater and equipped with a Energized Reactive Field that can be activated to zap any hostile craft in extreme proximity.

Originally concepted as a ”one shot, one kill” platform, a full-size h41-calibre gun sadly proved too unweildy to fit on a fighter. The scaled-down version, while still punchy, falls short of the original goal. Nonetheless shielded or lightly armored fighters suffer greatly in combat with the Skrän.

While intended only for fighter combat there has still been found a need for the Skrän to do point-defense work, which neccessitated a crash program to update the fighter's targeting systems. Still, due to the cannon’s low rate of fire Skrän doctrine is to only target missiles if no other targets are available.

Later models of the Skrän have been upgraded with fighter-scale Energized Reactive Field emitters that build up immense potential differences between the craft and its environment. Once charged, the field needs just the slightest suggestion of contact in order to to reach out and equalize the potential - which takes the form of a powerful energy jolt, capable of destroying missiles and seriously harming other fighters and light ships.",,,
prv_ovasen,SHIP,"Advanced companion fighter which harasses the enemy with a clutch of scaled-down Skata missiles. Also carries an extended-range Punktskydd cannon for use against hostile fighters and missiles. 

The hull is protected by a narrow but reliable omni-shield generator and two layers of duranium-hallbar plating. A magazine of additional missiles is located under the cockpit and is accessed continually while the supplies last.

Expensive to replace and manned by a crew of two, operators are strongly encouraged to only deploy their Oväsen wings in close coordination with friendly ships.",,,
prv_diskordant,SHIP,"Strike fighter armed with a pair of Light Spattergun plasma projectors. This mobile craft swoops in and drenches its target in volleys of superheated plasma.

The cockpit, engine and critical machinery are protected by an ablative armor plating that can be replaced in a manner of seconds, something necessitated by the Spatterguns infamous tendency to cover every available surface with burning death.

Early models carried a full-scale Spattergun, but unmanageable levels of splashback damage forced development of a scaled down version. Diskordant pilots passing through the Ryak High Energy Labs are fond of showing off the station museum's fighter prototype to anyone willing to get roped in. It's mostly holes.",,,
prv_missljud,SHIP,"Built to distract and disable enemy point defense and interceptors, the Missljud attacks its target with short-range EMP missiles. The otherwise delicate drone is protected by a reliable omni-shield, allowing it to soak a fair amount of enemy firepower.

This unmanned craft's purpose is to enhance the performance of other fighters by overloading or just outright absorbing hostile firepower. The Blåmes SRM, while lacking a breaching charge, is highly capable of disabling any electronics near the point of impact.",,,
prv_oklang,SHIP,"Fragile attack drone armed with a focusing beam laser in a rotating housing. Opting for offense over defense, they carry a damage-boosting system but only minimal defenses. Oklang are normally operated in large wings as heavy materiel losses are to be expected.

While the drone itself is easy to manufacture, producing LPCs for this fighter has proven difficult, with low yields and a high refuse rate. As such, availability is highly limited and it’s more common to hardwire a bay nanoforge with the pattern - or to simply use a sector-standard model, such as a Wasp or Talon, instead.",,,
prv_skral,SHIP,"Torpedo bomber with a twin-mounted powered launch system similar to that found in the Kaja-family missiles. Skrål strikes are frighteningly swift.

Formally the Plasma Burn system is only supposed to be engaged when the fighter is in final approach for the bombing run, but endemic recklessness among prv fighter pilots and the general stresses of combat mean Skråls tend to burn early and often. When proper procedures are actually followed, a near-instant strike can be executed from, in the words of one Hegemony captain, a ”highly concerning” distance.",,,
prv_jammer,SHIP,"This strike craft launches a velocity-boosted torpedo at its target and then follows the attack up with a blast from a fragmenting particle beam. Deadly against unshielded targets. 

The beam is highly effective against other fighter craft and can also be used to clear the way for a strike, should there be a defensive screen. The Jämmer only carries enough capacitors for two Fräsar-bursts however, potentially leaving it without any follow-up to the torpedo attack.",,,
prv_stillhet,SHIP,"Sophisticated fighter with a phase system and a bevy of light energy weapons. Its durable armor provides it with reliable protection against kinetic attacks.

Piloting the Stillhet is a tremendous experience - Between the wash of the largely unshielded phase coils and the fully g-isolated cockpit that, from the pilot's perspective, lets the entire craft rotate around them, little else compares. These exertions mean that once the crew are back on the carrier and the combat stims wear off, drug-induced calm and focus turns into nausea, which is quickly followed by exhaustion and sudden deep sleep as the brain tries to deal with the intense overstimulation of rapid phase shifting and intense maneuvering in zero-g. prv Stillhet pilots in active service are required to adhere to a strict drug regimen and have their health monitored closely by ship doctors. 

In spite of Stillhet jocks being generally well-respected and compensated, once discharged from service and left to their own devices former crew show a disturbing tendency to turn to drug use and danger-seeking habits. Fewer than half are still alive and living unassisted after a decade.",,,
,,,,,
#############################,,,,,
### Ships,,,,,
### Rust Belt Fighters,,,,,
#############################,,,,,
prv_buddy,SHIP,"Also known as the Belt Utility Drone, this craft carries a powerful fusion cutter, an extendable manipulator arm, an impressive multitool array for salvage or maintenance work, and a light machine gun ”just in case”. 

Built-to-last and somewhat combat capable the craft is often pressed into combat situations where it doesn't actually last very long at all. Thankfully it can be operated on remote control.",,,
prv_skarn,SHIP,"The forlorn hope of the belt, Skarn pilots live to strafe and strafe to live. Armed with an intimidating AKC rotary cannon and a big box of shells they strap in and point their craft directly at their target, firing wildly from the moment they enter range. Only the most resilient shields can hope to stand up to the kinetic barrage of a Skarn attack, and should the fighter strike against unarmored hull the damage is disastrous.",,,
prv_grus,SHIP,"Militarized version of a popular racing craft, outfitted with solid armaments and less solid armor. Remarkably good at clearing out missile swarms and light ships, while faltering against shielded targets.

Bit of a guilty pleasure among Ruster commanders due to its tendency to take heavy losses in assault scenarios. Attempts to find an economically acceptable way to fit a shield generator to the craft have sadly failed.",,,
prv_kalk,SHIP,"Equipped with a small phase coil, these precious bombers move in close to their target and disperse a rocket barrage before phasing away back to safety.

It is said that there’s nothing more terrifying than those few moments a Kalk spends unphased while launching its ordinance. Attrition rates plotted over sortie time certainly support this claim. Kalk pilots know that it’s the seconds before phasing in that are the truly terrifying ones.",,,
prv_karbid,SHIP,"These tough fighters attack their target using an industrial cutting blade. Generally regarded as more of an ad-hoc terror weapon than a practical fighter craft.

For readily apparent reasons the Karbid is not on the table of organization and equipment of any regular military, and only sees limited use among some of the more political pirate groups on the sector fringe. 

Pilots who have been unlucky enough to come face to face with a Karbid - and been lucky enough to survive the encounter - will readily agree that it is indeed an implement of terror.",,,
,,,,,
#############################,,,,,
### Ships,,,,,
### Other Fighters,,,,,
#############################,,,,,
prv_broadsword_pather,SHIP,"With its right side armament and armor ripped out and replaced by a torpedo mount the Pather Broadsword is a terrifying implement of holy war capable of devastating bombing runs.

Fanatics of the Luddic Path have managed to crudely modify a still-encrypted Broadsword master production chip, creating a blueprint for a vehicle that could potentially operate as the Path's primary strike bomber. Replacing the left-hand machinegun with a light mortar and most of the right side of the fighter's hull with a Hammer launch rail the strike potential of the vehicle is undeniably intimidating. Unfortunately the unpredictable and poorly understood modifications have also degraded the performance of the engine. Pather engineers attempt to get around this by mounting a modified exhaust nozzle in post-production, but it only helps so much.

The torpedoes fit to these vessels tend to have numerous and often intricate and artistic blessings and prayers drawn on them, in the hopes that providence will guide the Hammer to strike true. Certainly, once the rocket engine has ignited the lack of a guidance system leaves it entirely out of the hands of man.",,,
prv_talon_pather,SHIP,"Faster and cheaper than ever, this overtuned vehicle of holy war sports surprising firepower and is capable of dispatching enemy fighters. It can also deal appreciable damage to larger ships when used en masse, though such use usually results in heavy pilot losses. To help absorb such losses more readily the Pathers operate the fighter in larger wings than Domain doctrine would demand.",,,
,,,,,
#############################,,,,,
### Ships,,,,,
### prv Stations,,,,,
#############################,,,,,
prv_station1,SHIP,"A prv-model orbital station featuring dispersed firepower and irregular axial rotation. This platform hosts shipyards, habitats, factories, and large stockpiles of weapons and supplies allowing projection of military and industrial power throughout the local orbital volume.",,,
prv_station2,SHIP,"A large prv-model battlestation featuring twin shields, an EMP mine teleporter, and heavy dispersed firepower. This platform hosts shipyards, habitats, factories, and large stockpiles of weapons and supplies allowing projection of military and industrial power throughout the local orbital volume.",,,
prv_station3,SHIP,"An enormous star fortress, the pinnacle of contemporary zero-G construction in the Persean Sector, build to the prv model featuring Redan-class phase drones, tri-omni shielding, and an extensive gravity minefield. This platform hosts shipyards, habitats, factories, and large stockpiles of weapons and supplies which allow projection of military and industrial power throughout the local orbital volume.",,,
prv_station_drone_redan,SHIP,"The Redan is a station defense drone focused on ambushing attackers from phased space. Because it requires no crew, travel drive, or any kind of independent command core, the Redan can punch well above its weight class in combat.",,,
,,,,,
#############################,,,,,
### Weapons,,,,,
### prv Energy Weapons,,,,,
#############################,,,,,
prv_sipdlaser,WEAPON,"Built to combat fighter craft, this close-in beam emitter hones in on its target and after a moment of accurate fire emits a strong energy burst.

The SIPD is capable of targeting missiles, but performs better against fighters and frigates. The fire control logic is wired accordingly, and captains concerned about strike weapons would do well to combine the laser with more traditional point defense weapons.

Field experience with the SIPD has shown that the system benefits greatly from after-market enhancements such as accelerated turret gyros or focusing array replacements, ensuring that it can start focusing the beam early and keep it on target reliably. At the same time such enhancements tend to increase the size of the weapon significantly - removing one of its main virtues, the unintrusive and easy-to-maintain weapon mounting.",Close Defense,,
prv_spattergun,WEAPON,"Raw plasma projector that unleashes unfocused energy bursts. The sticky plasma clings to ship hulls, dealing additional damage over time.

The Magnetdestabiliserad plasmaprojekteringskanon - Spattergun in common parlance - spreads superheated unfocused plasma over a wide area, melting even combat armor plating. Due to the short maximum range operators are adviced to be very aware of the splashback potential. 

A simple implementation of what was originally a very large and complicated weapon, the Spattergun is derived from early and ill-fated attempts to construct a capital-scale shield-bypassing energy weapon. After throwing out essentially all the complicated parts - sophisticated power banks, omnifocal photon focusing arrays, ultramagnetic field generators, and so on - the principles behind a practical and efficient energy blaster could be found under the dross of ineffective hypertechnology.",General (Area),,
prv_heavyspattergun,WEAPON,"Heavy plasma projector that unleashes a large number unfocused energy bursts. The sticky plasma clings to ship hulls, dealing additional damage over time.

The Tung magnetdestabiliserad plasmaprojekteringskanon - Heavy Spattergun in common parlance - spreads superheated unfocused plasma over a wide area, melting even combat armor plating. The heavy version comes with an enlarged mount, offering superior range and stability, and can handle significantly more powerful plasma discharges.",General (Area),,
prv_lpk,WEAPON,"Guided particle pulse launcher firing from capacitor banks that recharge faster at high flux levels. Its energy blasts are flux-efficient and homing, but also tend to be somewhat unstable and will dissipate if subjected to accurate point-defense fire.

By utilizing a complicated passive flux shunt interface that gives maintenance engineers ulcers the LPK can achieve astounding power efficiencies. This comes at the cost of being unable to feed the weapon directly, instead having to rely on the entire main line load to achieve maximized recharge rates.

According to the technical manual the main flux shunt feedrate limiter should ”under no circumstances be removed, tampered with or otherwise modified”. It continues: ”Removal may induce recharge rates above component ratings, induction feedback loops, and other forms of enhanced performance”. The sector being what it is, intact LPK feedrate limiters have ended up being about as common as hen's teeth.",General,,
prv_frasare,WEAPON,"The Fräsare tears up the space around its target with a smattering of subspace tearing. With an initial sharp kick and a rapid dropoff, this beam rips through poorly protected targets. 

The focusing arrays on the weapon are seemingly misaligned, which is necessary for the autodeharmonizing shift effect to be as concentrated as possible. Replacing the optical array with a more advanced one would have the curious side-effect of spreading out the shift bursts significantly, in addition to the expected range increase on the main beam. Enhancing the targeting systems of the ship carries no such effects, however.",Finisher (Area),,
prv_svepfrasare,WEAPON,"Ripping space itself into shreds this particle beam calmly sweeps across the battlefield, which then erupts into countless blasts of subspace tearing. Lightly protected targets caught under the beam’s arc can expect to take heavy damage, if they are not destroyed outright. 

The sweep arc width is hard set on installation, and may end up reduced when installed into mounts with limited space to rotate.

The focusing arrays on the weapon are seemingly misaligned, which is necessary for the autodeharmonizing shift effect to be as concentrated as possible. Replacing the optical array with a more advanced one would have the curious side-effect of spreading out the shift bursts significantly, in addition to the expected range increase on the main beam. Enhancing the targeting systems of the ship carries no such effects, however.",Finisher (Area),,
prv_ljungeld,WEAPON,"Devastating heavy particle beam that can partially bypass pressured shields. Has limited charges and a very slow recharge rate.

By creating and carefully maintaining a vortex feedback loop a standard shield can be induced to create local vulnerabilities that can be exploited by a sufficiently powerful beam emitter to break through the shield and arc to any massive matter present behind it.

Actually monitoring and nurturing these vulnerabilities is a task well beyond any human operator, or indeed most electronics. A (nominally) sub-gamma level AI is embedded in the power coil system of the weapon and ensures that optimal power levels and emission frequencies are maintained at all times.

The immense power of the beam emitter poses equally immense challenges for the power feed. which is based on a number of AI-monitored capacitor banks that must be maintained at very specific charge levels to enable to feedback loop to function. Recharging them is a slow and deliberate process that is ill-suited for the stresses of combat. Operators are adviced to make sure that combat operations end before they ”run out of juice”.",Strike,,
prv_uvir,WEAPON,"Considerably larger than most pulse lasers found in the sector, the UVIR fires repeating bolts of energy. It is a reliable and consistent medium-range energy weapon.

The usual problems with large-scale pulse lasers have been bypassed by using a twin-frequency emitter, firing at two vastly different wavelengths. The difficulties involved in maintaining what is essentially two different cannons in one mount have led to the weapon never gaining much popularity outside the prv.",Assault,,
prv_vakt,WEAPON,"A multi-purpose beam that easily destroys any small objects - such as missiles, fighters, or frigates - that come within its fairly short focusing envelope.

Drawing power from p-space, this disturbing beam weapon strikes the target moments before it has been fired. By opening up a channel to phased space, any unshielded matter around the beam rapidly begins tearing itself apart.

Banned by the Domain as a grossly causality-violating technology. Current-day powers in the Persean sector would do the same, had they information about its deployment in the region.",General / Point Defense,,
,,,,,
### Built-In ###################,,,,,
prv_sipdlaser_fighter,WEAPON,"Built to combat fighter craft, this close-in beam emitter hones in on its target and after a moment of accurate fire emits a strong energy burst.

The SIPD is capable of targeting missiles, but performs better against fighters and frigates. The fire control logic is wired accordingly, and captains concerned about strike weapons would do well to combine the laser with more traditional point defense weapons.

Field experience with the SIPD has shown that the system benefits greatly from after-market enhancements such as accelerated turret gyros or focusing array replacements, ensuring that it can start focusing the beam early and keep it on target reliably. At the same time such enhancements tend to increase the size of the weapon significantly - removing one of its main virtues, the unintrusive and easy-to-maintain weapon mounting.",Close Defense,,
prv_frasare_fighter,WEAPON,The Jämmer’s layered assault of an armor-stripping torpedo followed by a fragmentation blast from the Karbinfräsare is a fearsome combination - this subspace-fracturing beam tears through unprotected ships at an appalling rate.,Fighter,,
prv_uvbeam_fighter,WEAPON,"Constructed specifically for the Stillhet Phase Fighter, this beam emitter projects a momentary burst of energy at wavelengths just outside human vision. It is even shorter-ranged than standard phase beams, but small enough to be mounted on a fighter craft.

Accusations that the gun recieved its ”Inget” moniker just to ”sound cool” have never been given an official response.",Fighter,,
prv_uvpulse_fighter,WEAPON,"Constructed specifically for the Stillhet Phase Fighter, this pulse cannon fires a barrage of energy blasts at wavelengths just outside human vision. It is even shorter-ranged than standard IR pulse lasers, but the burst fire mode complements the strike-and-evade tactics of phasecraft very well.

Accusations that the gun recieved its ”Intet” moniker just to ”sound cool” have never been given an official response.",Fighter,,
prv_spattergun_fighter,WEAPON,"Fighter-scale raw plasma projector. The sticky plasma clings to ship hulls, dealing additional damage over time.

The Magnetdestabiliserad plasmaprojekteringskanon - Spattergun in common parlance - spreads superheated unfocused plasma over a wide area, melting even combat armor plating. Due to the short maximum range operators are adviced to be very aware of the splashback potential. 

Damaging and energy-efficient. It's amazing what you can accomplish when you put your life on the line.",Fighter,,
prv_blames_fighter,WEAPON,"A short-range weapon for support fighters, the Blåmes homes in and strikes its target with a disabling EMP burst.

The prv, appalled at the loss of pilots and more importantly materiel, needed a tool to keep their fighter wings alive. After more political maneuvering than the topic really warranted the issue ended up being settled in favor of the missile corps’s proposal - a light bombardment missile with an EMP warhead.",Fighter,,
prv_tardes,WEAPON,"An insidious tool that uses a wide-band phased lidar array to identify weaknesses in the target, combined with a multifocal blinding beam that interferes with defensive gunnery sensors. Highly effective at amplifying the damage done by other craft.",Utility,,
prv_ljungeld_conquest_prototype,WEAPON,"A large-scale test platform used in the development of the Ljungeld particle beam, embedded into the structure of a Conquest-class Battlecruiser. Unlike the final Ljungeld model, this weapon fires a barrage of energy blasts that arc through shields more by sheer energy than through field modulation.

The major limiting factor of the design is that once an energy blast is fired, it is no longer possible - or at least practically feasible - to adjust it in response to changes in the shield structure and it must rely on sheer power to compensate for any misalignments.

This straight-forward - brutal even - approach of the test-bed model proved two things: First of all, it worked. The energy blasts reliably arced past shields, often dealing significant damage to the craft behind them. And second of all, it didn't work. The scale of the weapon was immense, and the performance just could not justify such an investment for a weapon that, in the end, was less damaging than a plasma cannon. As such a less direct approach was tried and eventually succeded - a reactive particle beam, that creates and exploits feedback patterns.",Assault,,
,,,,,
#############################,,,,,
### Weapons,,,,,
### Rust Belt Energy Weapons,,,,,
#############################,,,,,
prv_fusion_burster,WEAPON,"An unwieldy beam weapon that can tear a hole through even the thickest armor.

Ruthlessly miniaturized, Ruster engineers had to sacrifice much in order to fit the Fusion Burst Laser into such a small package. The microfocus array and most of the control motors found in common beam weapons have been removed, leaving the weapon hopeless at targeting fighters and awkward against frigates. Achieving maximized armor ablation has also required the beam to be restricted to ultrashort wavelengths, leaving it largely incapable of disrupting shields.

Nonetheless the Fusion Burst Laser, once laid onto a target and fully charged, will melt through hull and armor at a rate several times greater than suggested by its small size.

The ""can-opener"" is a favorite of many freebooters lucky enough to possess a ship capable of fitting energy weapons.",Assault,,
prv_fusion_pulser,WEAPON,,Assault,,
prv_belt_blaster,WEAPON,"Upsized version of the common mining blaster, featuring burst fire capability and enhanced range. Destroys asteroids, ships, and your flux level, all in one easy package.

Between the constant threat of pirates, and the ever-present risk of getting caught in a prv sweep, Rust Belt miners are always on the lookout for dual-use equipment. Enhancing their mining blasters was a natural step, and after some experimentation the Belt Blaster upgrade kit quickly became a regional favorite. 

Though large and bulky, the addional energy feed lines and enhanced focusing arrays allow for not just deadly fire in combat, but operators can also lay in a pre-planned firing solution in order to excavate an entire rock face in moments - without having to wait for dust to settle between shots. The moderate reduction in peak charge level is more than made up for by the increase in overall firing rate and reduced wastage.",General,,
prv_hfl_array,WEAPON,"Fast firing and short-ranged pulse laser array. Quantity has a quality all of its own.

When you can't get your hands on the fancy components needed to make high-intensity lasers or physics-defying tachyon beams you have to make up for it somehow. In the belt, this simple laser array is very popular. Cheap, readily available, and flux-efficient enough to be operated even on a beat-up old junker, the HFL array is the common man's big laser.

Naval ordnance bureaus across the sector are given grey hairs by this weapon, as no two arrays ever seem to be quite alike. More pragmatic souls appreciate the ”just jam it in, see what happens” approach to replacement parts enabled by the exceedingly loose engineering tolerances involved.",Assault,,
,,,,,
### Built-In ###################,,,,,
