id,type,text1,text2,text3,notes
ocua_chimex,SHIP,"The third iteration of the Oculian carrier technology, the Chimex class is built both to last the tough environment and to sustain a flow of strike-craft akin to numbers greater than its own size.

As with each carrier iteration being rolled out, the Arc Mother worries deliverance efforts have become more expensive due to the scale of the newer, larger ships that come out of the Oculian shipyards, along with their respective maintenance upkeep and the Oculian sister clones that each require their own sustenance and personal routines to before undergoing certain tasks.

It was that day forward where most of the Oculian vessels would come with its own factory line for its own on-board crew that lessen the upkeep costs, through remote material mining and harvesting. Paired with larger antimatter tanks and more efficient ion drives, the redesigned ships lose some combat performance, but only to be mitigated by their incredible mobility that the renewed ion drives provide.

Essentially, most Oculians ships today would become semi-permanent residences for most Oculians and a few pirates, later whom decided to lose their necessity requisite loot and simply join their new companions just for the desires to eliminate their rivals or forego fighting all together.",,,
ocua_chimex_mi,SHIP,"Modified to be a true dual-purpose cruiser, this Chimex (kai-mex) comes with an upgraded kit that allows a frontal engagement should its already powerful carrier harassments fail to meet its design role.

A strong response unit and a definite contender to most of the existing carrier schools, all thanks to its disposed efficiency in trade for a supreme firepower normally seen in light battlercruisers. This Chimex is proposed as an intimidating strongarm for any Oculian admiral that seeks independent strength than merely a tough fleet. Otherwise, it meets a Vapor module and remains dormant until its later use.",,,
ocua_ignix,SHIP,"Also known as the Flatbed for many pirates willing to accommodate one in a fleet, an inexplicably affordable missile cruiser that can unleash a plethora of missiles upon deployment for many raids alike.

Whether it is the influence of the pirates or by the Arc Mother's eccentricity, this tech philosophy was adopted in the heavier schools of the Oculian armada with far often in successive results. Four missile batteries that no other ship could even accomodate the controls for every launched projectile, the Ignix' cheap but efficient computer systems allow multiple remote controls held by only a dozen crew members.

With each roar of a lightened purple tint combusts, captains will know that an Ignix is already deployed.",,,
ocua_nimbyx,SHIP,"An obviously ballooned tranport with the hollowest, stable hull known in the Persean sector. The Nimbyx is built to carry out to tasks normally fit to surpass human-built freighters.

Essentially an empty shell with an Oculian bridge, an assembly matrix, engines and a few turrets directly mounted on the plastic chassis, Nimbyxes can never be landed on any planetary surface due to its fragile exterior. Instead, they perform freight services only in space as the weight acts more as a floating balance than to rip out its upper section upon leaving a planet's atmosphere.

Due to their traits, they are treated nothing more but airbags in Oculian space with a better carrying efficiency than those of a Colossus but bares terrible restoration costs should these bloated plastic hulls experience any physical stress.",,,
ocua_basilix,SHIP,"Easily referred to due to its outreached wingspan, the Basilix-class is made to spread fear to its enemies with an amassed frontal weapons layout.

Issued as a response to an escalating war towards the Tri-Tachyon, Basilixes are deployed to harass smaller ships with speeds belying its size. Two of every battery each ship has ramp-up scores as they tirelessly scour through the Atalie system for any remaining invading fleet along with their carrier counterparts.

A very low-end ship that can peerlessly meet demands than any ship that often has far less effiency. And at the hands of an Oculian captain, she will make use of its arsenal with its variety of core systems and logistical flexibility to expand its lethality roles even further.",,,
ocua_basilix_mi,SHIP,"Used often by the hardiest of the Oculian captains which rarely makes a visual in open space, due to their powerful arsenal being fast enough to avoid the unnecessary intervention. The Mikanate Basilix is a powerful cruiser that overwhelms its enemies with a blistering hail of plasma.

An already powerful and successful cruiser design, made even worse for the Tri-Tachyon military regiments when they see three large mounted batteries on a single Basilix. Oculians were already referring to this model as ""the Tyrant"", due to its pinnacle performance and a massive energy demand.

As with most Mikanate designs, the Basilix still requires a stern military input and supply demands to replace its ionic antimatter batteries and heatsinks at a frequent cycle. Nonetheless, a powerful cruiser that can be deployed where it needs to be.",,,
ocua_beatrix,SHIP,"A moderate ship design made specifically for a hard purpose, to carry its massive laser cannon that can blast from afar and decimate anything that comes close to its respective fleet.

The Beatrix is a maddening weapon for Tri-Tachyon fleets, as this mobile laser battery generates a very large threat area, too large for any unprepared combatant to enter. Because firing off high-intensity beams that melt and tear through the toughest armors with a loud roar would always terrify the opposition.

Often treated by pirates as an oversized Gretly, this ship is very likely enter a support role. If anything, a massive weapon floating in space would be definite pick for any eager soul who would dare to push red button.",,,
ocua_dorothyx,SHIP,"Much like its smaller destroyer sibling, the Dorothy-class is designed to protect itself from battles where most Oculian warships would find easily dismissable.

Using an awkward oblongated shape allows the Dorothyx to withstand physical stress despite being merely a plastic hull between a terrible firepath and its vulnerable crew. The Dorothyx allows the mounting of an even larger shield emitter that improves its survivability further. With its cyclical staying power, Dorothyxes are assigned harsh conditions and fitted as powerful escorts even outside its origin armada.",,,
ocua_evalyx,SHIP,"Designed to fill in the role as a deep-timeline stalker rather than merely a stealthy logistics transport, the Evalyx prowls its prey while being able to hold their remains for prolonged periods of time.

An unusual assassin vessel, as one way to put it, the true purpose surrounding the Evalyx remains unclear as the resources used to build such a craft are too bold and too much for an investment. With phase coil technology and sizable cargo holds, it may serve itself as a contingency effort should the other Oculian vessels fail to meet their duties and required an unexpected approach to tackle with the situation. Due to this, the Evalyx is rarely found on certain fleets which only holds a very specific reason to be there.",,,
,,,,,
ocua_nadia,SHIP,"Agile, vicious and versatile, the Nadia-class is a battleship easily inscribed to every crimson painted fleet that has ever set foot into the open dangers of space. The backbone of every Oculian strike fleet, the Nadia is a favored warcraft dearly upheld by the Oculians ever since their military debut in the Sector.

Bearing the sight of the Odyssey and Conquest philosophy, this broadside battleship is built to the task of combatting the opposition by its parallel arsenal with the commonly known poor ordinance in the sector. A hard contrast of what its offset siblings were able to achieve with a much more variable weapon batteries.

To circumvent this hurdle, the Nadia comes in terms of its reduces upkeep and a frontal shield drone to brace the hostile impacts it receives from similar battleships. The resulting design is comes of cleaner than anticipated; an atypical bulbous shell that has the capacity to use battleship weaponry and drone squadrons while intimidating the pirates by its complex but versatile retrofit structure.

As the first Nadia came out of the dockyards, the Arc Mother urged in dedication to build more of them as time went on.",,,
ocua_nadia_mi,SHIP,"A menacing adaptation upgrade for the Nadia class battleship, outfitted with more weapons and a much more versatile core system. A warship that is forced to be reckoned with.

Clearly an improvement to an already versatile battleship but loses its invaluable cost-effectiveness for overwhelming upgrade options. While not an extreme necessity to bring one into the common grounds due to its massive expenditures, Oculian sisters stress its usage in certain conditions that requires the absurd, a powerhouse to deal with threats that simply denies the hesitant response.",,,
ocua_chimiria,SHIP,"A local ""hive"" of every Oculian fleet, housing a necessary production facility that provides faster strikecraft. The Chimiria-class is one of many meticulous contraptions that assists the Oculian Armada with the help of its accelerated assembly matrices.

Formerly under the rendition of the Kuria program, the Chimiria underwent several modifications only because of its massive size. The Arc Mother and several Oculian engineers were skeptical of its exact design philosophy, even when its original role is meant to be a mainstay carrier and a mobile self-sustaining bakery. Its hull underwent multiple changes, almost every decade, which costs the Tri-Tachyon invasions too much to reconsider retrofits.

This behavior evetnually became stagnant and inefficient for the Oculians, as every often these ships return and undergo overhaul taking additional effort where such could have been placed elsewhere. This led to its permanent design, hopefully, which came with a daunting task that took thousands of iterations in a single Chimirian cycle.

The result is a hull that has the industrial strength of an outpost to produce its needed squadrons in a short timeframe with a sustained loadout that keeps its grounds as a capital.",,,
ocua_amina,SHIP,"A true warship introduced by the Oculian Aramada, designed from the very key role that would have described an Onslaught in the heat of combat. Instead of slow, primitive wrought armor-cladding, the lightweight Amina soars into deep space with speeds so fast, that it punishes the slower, immobile fleets.

Anagrammatically classified as the Amina-class, this thunderous bloat of plastic is meant to head straight to the frontlines, despite its lumbering size. With it, are powerful engines that provides massive emphasis on its speed, skimming through the seemingly frictionless vast of space with reckless abandon in very little time. The ionic drives that power the craft allowed a vast scale of armaments so large not even the mainline battleships of its class could compete.

Unlike most ships that utilize slow, sustained blasts from traditional Burn Drives, the Amina uses Ion Burst Drives with their short yet powerful pulses of energy to propel them at long distances. Due to its significantly small, but dense dispersal footprint, the Ion Burst Drive is suprisingly safe to handle on either side, so long as the Amina can hold its structural integrity upon sudden force of its thrust.",,,
ocua_etna,SHIP,"The most modest capital ship of the Oculian Armada, the Etna thrives in the battlefield with its advanced innovation of the Temporal field technology. A support loadout coupling its cruiser-level arsenal, which a daring captain could use to decimate even the most fortified fleets with its incredibly agility.

An Oculian design that has just barely made an appearance in the current-day Sector, but shows great promise for the Oculian Armada's expansionist goals. A lightweight capital ship, the Etna-class is destined to explore deep space and harass anything that comes in its wake.

It is also noted that Arc-mother foreseen battleships being unlikely to respond fast enough while attempting to meet demands of high-powered arsenal. As tensions of the Armada in Hybrasil continue to develop, this new series of fuel-efficient, light warships ships begin to appear along with the dreadful Mikanate project.

Compared to the Nadia-class, the Etna is underequipped to compete most of the local doctrines. To circumvent this, it houses a more powerful reactor, accompanied with the same temporal device used by the Storkis models. The component would then overdrive the Etna, causing the ship to dilate much faster with a field behavior much more violent than its other counterparts. As the machine runs, time suddenly stands still from the outside, which the Etna now experiences. All it now takes now is a few seconds for the Etna to unleash her onslaught upon the helpless foes in the vicinity.",,,
ocua_utena,SHIP,"An unexpected development of the hyperspace technology on a massive scale, the Utena is the Oculian phase warship made to carve through the open field with its barrage of antimatter weapons with precision appearances from nowhere.

Four wings with a gallery of antimatter weapons on each one, as two pairs are connected by the long, powerful Phase columns which manifest in the shell of what Utena has become. A brutally simple, but ingenious design not even the likes of what Tri-Tachyon could draw from their section.",,,
,,,,,
ocua_pandora,SHIP,"A carrier designed specfically as a flagship for every Oculian mainline fleet. The Pandora is a massive anchor of a warship that holds several arsenal bays no other carrier school could easily match.

A rare sight of such a juggernaut of a ship, this mobile construction facility harnesses its resources from whatever objects that can come close to it, thanks to its huge fleet of drones hidden in its own bulkhead. Large, curved holes behave like hornet pathways as the Breezes store every piece of material they could find, almost like an ecosystem. Polymer composites of, still, unknown properties, safe to the touch, breatheable for hours. An Oculian sister must have born specifically for a role on this ship. Upon walking in the hallways, are smooth, red surfaces, almost pristine even on a derelict vessel.

Imagining a battlefield with such a beast, made entirely of plastic and gems. A becoming of an unusual wonder. A vision of a Pandora being called, and almost every single drone falls in organized groups, each commanded by an Oculian sister. Only silence is heard in the radio channels within the Pandora's vincity. No one knew who or what are giving orders to the cloned monstrosities. Others would assume it would be the Arc Mother, but some say they communicate amongst themselves at a rapid rate.

Ships that befell from the might of a Pandora seen its actions, a simulateneous terror, a scene normally a horde of locusts would make in a harvest. Cancer torpedoes, Breeze laser storms and a massive of array of hardlight puncturing through the Tri-Tachyon hallways. All at once and once its done, husks of empty metal and shattered glass adrift in the depths of deep red.",,,
ocua_dulcena,SHIP,"Built specifically on the role to assert direct firepower into the fray, the Dulcena is a monster of a flagship capable of unleash a fury so large, it could encompass the entirety of the engagement.

Successes of the modern battleship schools the Oculians adopted drew up a new intention to build more massive scale spaceborne warships in hopes to prevent system-wide blockades imposed by the Tri-Tachyon intervention. The Dulcena is more of a hidden pet project than an openly discussed forum to the pirates, as the size would be too much to handle or, let alone, grasp the concept of such a design.

Disposing its traditional hangar bays, the Dulcena prides purely on arsenal build-up, enough to scale against the Paragon and the Onslaught combined. Massive laser artilleries and missile compartments ensure its long-ranged capabilities remain its strong potential. Should improvision arise, it could adopt a large squadron of its own via its massive bulkhead to provide the size. Many would argue it partook the flagship retrofit of the Amina warship, though its mass and the poor capacity of the thrusters imply otherwise.

Nonetheless, a flagship that truly rivals its sister model, the Pandora, in terms of raw individual strength than utter dependency of the drone swarm technology.",,,
ocua_elizabeth,SHIP,"An outfit that branches from its progenitor design, the Elizabeth is an expensive upgrade to an otherwise pragmatically economical Pandora. Boasting massive hangar production, this Flagship mandated modification is as rarely seen as the Mikanate Sisters who take command in one.

Donning a frilly pink glow, a sight of an Elizabeth would mean disaster to any fleet admiral that engages in their battlefield. With Sagulum laser batteries on each side, the flagship makes short work with anything that comes remotely in her range long before the larger battlecruisers that are able to withstand the blinding torrent. But it was too late for such titans, as the Elizabeth has harnessed her swarm of fighters and bombers from the wreckages and weapon systems ready to set ablaze in the wake of her unfortunate victims.

Woe to those who laugh at the Oculians' meek and silly exterior.",,,
ocua_galalixia,SHIP,"More of a mobile outpost than a mere spaceborne vessel, the Galalixia is a mothership that demonstrates the Oculians' industrial might throughout the sector with its own self-sustained fleet.",,,
,,,,,
ocua_breeze,SHIP,"The most common unit in the Oculian Armada, the Breeze excels in several areas of combat, not with power but the size of its own numbers and its smart target tracking systems.

A typical staple of every fleet, Breeze drones are the weakest military units ever deployed by the Oculian Armada, but due to their relatively low resource value and menially simple controls, they can be produced enmasse and easily become a serious threat to any opposing navies.

Since it presents a small, bulbous design, the Breeze can accomodate all its necessities as a fighter, complete with a cheap and very conventional energy shield that keeps its fragile structure intact in the harsh depths of space. It comes with a standard Pulse Beam capable of tracking high-velocity missiles and speeding strike craft, which almost gurantees an accurate hit.",,,
ocua_breeze_mi,SHIP,"An advanced iteration of the Breeze drone, with the additional power to scale up their already overwhelming disposable numbers.

A slight increase of size on its bulbous frame implies that the inner workings of the Breeze has already been adjusted for the Mikanate program. The plastic frame appears to be double-layered, which is no surprise on how more expensive the electronics are in its inner workings.

Ion thrusters have also been rearranged and rescaled to meet the improved agility of the craft, along with sensors and a gyro-frameworks to allow sharp turns no matter direction the drone is facing. A remarkable design for such a fragile dronecraft.

The low-end ion batteries clearly help its minimal profiling, as well as the same pulse laser it keeps firing even when the probe is being carried directly into the facility. Almost as if the droid is in a struggle and that it understands. Shame it merely runs on instinctive protocols than being adaptive as the Artificial Intelligence cores.",,,
ocua_breeze_elite,SHIP,"A heavier model of the Breeze unit, equipped with a compacted hardlight cannon. Its role is to harass other strike crafts of its size ensuring the flanks remain uninterrupted in their advance.

The so-called Elite models are derived from an old-Earth title called Ace, for its accounted kill streak a pilot must accomplish in order to awarded with one. But for the Elite Breezes, these are given immediately from the factory with an advanced targeting computer manifested into its chassis.

Scorned by experienced pilots for its accuracy, almost mistaken as an Intelligence core and the fact that, like Oculian drone crafts, these Breezes were also very replaceable. With all these remarkable traits make them a penchant of mania and a very cheap way to go out as an opposing pilot.",,,
ocua_breeze_elite_mi,SHIP,"One of the most advanced variants of the Breeze unit so far, capable of accomplishing feats unlike most other fighters of their category.

A true Ace in a hole for every Oculian admiral who gets to keep one. Superelites take full advantage of the Mikanate specifications while still being a digital chip that any Oculian ship can easily manufacture.",,,
ocua_cancer,SHIP,"Typically named due to its ubiquitous nature of lobbing low-end torpedoes en-masse, the Cancer is a very reliable workhorse with its easily accessible torpedo system and returns with its much-fulfilled combat design.

It was not a coincidence that components installed within this wing was derived from an ancient bomber craft encountered in the old Domain era. An eeriely similar symbol emerged as the drone was meticulously dismantled, in an attempt to reverse engineer the design. Unfortunately, it was not possible due to the encryption and the materials that brought the weak automaton to existence.

Plastic components of unknown composition, which either imply reprocessed organics or something more sinister, which somehow get the Cancer afloat in space and on the planetary surface. Engines and a light chassis obviously attribute to this effect, but the torpedo it carries managed to meet allowance of its transport regardless.

While no other bomber seemed capable of reaching these properties, the Cancer tend to always break under physical interference in combat. A disposability that no bomber pilot would ever want to be a part of.",,,
ocua_cancer_elite,SHIP,"A heavier model of the Cancer unit, equipped with an additional Pixel Torpedo propelled by more simply-implanted engines providing credible amounts of bombardment. 

Yet another example of the Oculian Armada's deceitful inventions, something so light yet it dictates its stressfully, heavy impact otherwise.

Presented along with it, two torpedo launch tubes with a disappointingly near-similar engine as means of propulsion. With the only difference is a thrust magnitude of twenty percent. Worse, it carries a larger computer core on-board, twice the lighter model's size.

And thanks to the same plastic components that piece the drone together, it is still becoming another failed attempt to reverse its design. A very unfortunate notion indeed.",,,
ocua_cancer_mi,SHIP,"A deadlier variation of the Cancer drone equipped with more powerful hardware systems that drives the ship's performance beyond its peak at the cost of more valuable resources, time and energy.

The most powerful design ever conceived in the Oculian's bombing technology so far. Despite the lack of progress with Tri-Tachyon's attempt to repurpose the bomber drone, it is no less weaker than most of the existing bombers in the battlefield.

A very modest amount of resources were still enough for the Pirates to build a squad in their microforges, and due to its painfully adoptable simplicity, a sizable carrier doctrine is enough to cause chaos against fleets twice their size. A force that can easily replace itself within a small timeframe.",,,
ocua_kaleido,SHIP,"A frustrating, tenacious automaton to deal with, the Kaleido is a recent breakthrough for its persistence to keep power where most of the Breeze series cannot.

As attrition arises between Atalie Pax and Hybrasil, the Oculians look for a more efficient solution to prevent significant losses of interceptors that is still mobile and capable of carrying a strong barrier that is easily replenishable. Two battery banks and a shield generator were assembled for the template, then the chassis was built around it with the accomodation of a pair of weapon holds as the combat role still applies. Finally, two recycled Breezes were then placed next to each other in order to permit its weight above the ground, which is where the template finishes.",,,
ocua_kaleido_elite,SHIP,"A heavier model of the Kaleido unit, this variant is meant hold a tougher strain where the idea of fielding a frigate no longer fits the criteria.

A tougher, stronger iteration of an already heavy design change from the Breeze iterations the Armada manufactures. Not particularly elegant even for the wingspans it attempted to possess, though it could pronounce its landing capacity as a momentum break in atmospheric pressure. Unlike its fragile and even more replacable bomber type, it comes with an Aluminum framework to brace its integrity against physical stress.",,,
ocua_kaleido_mi,SHIP,"A refined development of the Kaleido series, it comes with a smaller frame but a much more efficient energy system to overcome its tedious cost as a bulk drone.",,,
ocua_mollusc,SHIP,"An intriging design for a ship merely meant to defend its master ship, the Mollusc carries thick armor plating, normally from any piece of armor that the Oculians would normally consider as garbage.

Sluggish on its own, Molluscs are unmanned and almost always stay near thier controller ships as their magnetic properties allow them to simply glide through armor plating while retaining the same direction at all times. If ever the Mollusc is away from its master ship, its engines are efficient enough to allow it to veer its course, back to their designated mothership.",,,
ocua_tick,SHIP,"The only piloted fighters in the Oculian Armada. The Ticks are a choice for any diehard pilots who are willing to fight warships head-on with the craft's sizable arsenal.

It is a rarity to notice Oculians being in small spacecrafts due to having most of the operation done remotely by drones, automated turrets and anyone else who are willing to fight for the Armada's success. Once one decided to do so will likely to be in a Tick spacewalker, outfitted with a wide selection of tools that suit the pilot.

Battery armaments are attached to each of the two upper limbs, directly linked into the Ion-charged batteries that carry load compatible to the systems' voltage output. Laser canister weapons are the typical choice to due its weak energy density but powerful enough to melt through thick metal alloys though it is not impactful to kill a person outright. Low energy profile weapons are indeed the staple for the Oculian armory, which shamefully brought Tri-Tachyon's attention with attempts to steal their technology physically.

The Ticks can walk through one of the two modes; through its reversed bipedal legs, or the proleg hybrids hidden underneath the chassis' edges. Two movement features are substanstial for its portability, especially for ships that typically designed as carriers. As the prolegs are designed to move the walker subtly in enclosed spaces as its bulky main limbs cannot. The storage feature would have been on the carrier itself, but the designer who proposed the module required self-reliance as certain ships would not be able to perform such a task without compromising the hangars' hulls. Thus, pirates who do obtain such a craft were able to store it in unlikely places, even in their own quarters should the size allow it.",,,
ocua_tick_elite,SHIP,"A heavier model of the Tick unit, equipped with an additional Pixie cannon to sustain its relatively effective barrage capability.

The piloting threshold where an actual Oculian would prefer to ride on, much less of an expense a pirate would use due to the amount of controls a pilot must even know to assess the movement and ordinance this craft carries. Ever since the pirates take hold on to Tick fighters, an elite variant was purposely manufactured to not count the discrepancies committed by its easily accessible counterpart.

Its cockpit harness is undoubtedly Oculian-restricted, as it requires two neuron nodes directly plugged into the craft to even allow its activation of its interface. Such node connectors are only found from the bunches of hair an Oculian possess which behave more like connection cables. Using normal human hair does not give a faithful result, however. Merely bursting the strands into flames as the nodes call for digital input, being that same input call happens to be electrical pulses.

Luckily, a severed, on the other hand, was an Oculian sister who had her wireless nodes severed from the network. Whom which, despite of the incident, is able to activate the controls and be able to interact with the Tick's core systems. A peculiar insight though it helps to keep the fighter usable even with such specific circumstances.",,,
ocua_tick_mi,SHIP,"A purposeful strikecraft built for every Oculian Mikanate sister, these ticks are designed to be heavily outfitted as of means to keep their exclusive pilots to fight hard in battle and a terrifying reminder of their ever increasing developments in the sector.",,,
ocua_loach,SHIP,"A seemingly sophisticated drone that adopts a miniaturized phase technology to greatly improve its already incredible agility in the middle of a crowded battlefield.

There is no other suspect of the Oculians' advanced espionage capability other than the replaceable swarms of loaches, as tensions rise between them and the Tri-Tachyon corporation. Usually sent on their own and unarmed, loaches are otherwise equipped with cameras, communication relays and micro burn drives to dive very deep within hostile territory.

These drones were meant to replace the bulky Gretly frigates shortly after a decade in the first encounter, with a volume small enough not to be easily burdened by obstacles such as asteroids, debris and physical costs to assemble an actual ship only to perform such a menial task.",,,
ocua_loach_mi,SHIP,"An advanced iteration of the Loach drone, with increased durability and firepower to match its augmented protocols.

Mikanate drones are not easily dismissed as mere puppets for the Oculians. With a hastened calculation speed and improved self-presevation systems, Mikanate computers can easily assess a situation whether the task is up for its capabilities and commit when it does.

Frankly, they behave more like pets as former members of the Oculian privateers experience their behavior firsthand. An odd specimen that surely has more to it now, as far as we know.",,,
ocua_cucumber,SHIP,"A drone carrier deployed by an Oculian battlestation, featuring a Vira hardlight anti-fighter cannon, a shield generator and two wing squadrons under its manufacturing rig. A bane to most opposing wing squadrons.",,,
,,,,,
,,,,,
ocua_breeze_beatrix,SHIP_SYSTEM,"Deploys an array of Breeze-category drones assigned to station in front of its host, engaging (un)guided ordinance and strikecraft alike.",Drone (defense),Deploys a group of Breeze drones that orbit in a front curved formation. Drones are slowly manufactured after loss.,
ocua_breeze,SHIP_SYSTEM,Deploys a squad of category-Breeze drones equipped with a standard shot-laser that acts similarly as if they were a regular fighter squad.,Drone (multi-role),Deploys a small group of Breeze drones. Drones are slowly manufactured after loss.,
ocua_breeze_x2,SHIP_SYSTEM,Deploys a squad of category-Breeze drones equipped with a standard shot-laser that acts similarly as if they were a regular fighter squad.,Drone (multi-role),Deploys a sizable group of Breeze drones. Drones are slowly manufactured after loss.,
ocua_breeze_x4,SHIP_SYSTEM,Deploys a squad of category-Breeze drones equipped with a standard shot-laser that acts similarly as if they were a regular fighter squad.,Drone (multi-role),Deploys a large group of Breeze drones. Drones are slowly manufactured after loss.,
ocua_chimera,SHIP_SYSTEM,"Deploys a squad of Chimera-class carriers that also deploys a small group of category-Breeze drones as a squad.

A memical escalation weaponized to the point of overwhelming the enemy in large groups, Oculians are knowned and feared by this feat that even now the Tri-Tachyons are compared poorly to their amount of units deployed in the field.",Drone (multi-role),Deploys a small group of Chimeras that deploys a small group of Breeze drones.,
ocua_chimera_x2,SHIP_SYSTEM,"Deploys a squad of Chimera-class carriers that also deploys a small group of category-Breeze drones as a squad.

A memical escalation weaponized to the point of overwhelming the enemy in large groups, Oculians are knowned and feared by this feat that even now the Tri-Tachyons are compared poorly to their amount of units deployed in the field.",Drone (multi-role),Deploys a sizable group of Chimeras that deploys a small group of Breeze drones.,
ocua_mollusc,SHIP_SYSTEM,Deploys a small group of Mollusc-class drones that protect the host with its built-in shields.,Drone (defense),Deploys a small mass of Molluscs to defend its host ship.,
ocua_mollusc_x2,SHIP_SYSTEM,Deploys a sizable group of Mollusc-class drones that protect the host with its built-in shields.,Drone (defense),Deploys a sizable mass of Molluscs to defend its host ship.,
ocua_mollusc_x4,SHIP_SYSTEM,Deploys a large group of Mollusc-class drones that protect the host with its built-in shields.,Drone (defense),Deploys a large mass of Molluscs to defend its host ship.,
ocua_mollusc_x6,SHIP_SYSTEM,Deploys a large group of Mollusc-class drones that protect the host with its built-in shields.,Drone (defense),Deploys a concentrated mass of Molluscs to defend its host ship.,
ocua_mollusc_x8,SHIP_SYSTEM,Deploys a rampant group of Mollusc-class drones that protect the host with its built-in shields.,Drone (defense),Deploys a large mass of Molluscs to defend its host ship.,
ocua_mollusc_mi,SHIP_SYSTEM,Deploys a small group of Mikanate Mollusc-class drones that protect the host with its built-in shields and extended armor plates.,Drone (defense),Deploys a small mass of Molluscs to defend its host ship.,
ocua_mollusc_mi_x2,SHIP_SYSTEM,Deploys a small group of Mikanate Mollusc-class drones that protect the host with its built-in shields and extended armor plates.,Drone (defense),Deploys a sizable mass of Molluscs to defend its host ship.,
ocua_mollusc_mi_x4,SHIP_SYSTEM,Deploys a large group of Mikanate Mollusc-class drones that protect the host with its built-in shields and extended armor plates.,Drone (defense),Deploys a large mass of Molluscs to defend its host ship.,
ocua_tick,SHIP_SYSTEM,Deploys a squad of category-Tick drones equipped with two standard laser canister cannons that acts similarly as if they were a regular fighter squad.,Drone (multi-role),Deploys a small group of Ticks. Drones are slowly manufactured after loss.,
ocua_tick_x2,SHIP_SYSTEM,Deploys a squad of category-Tick drones equipped with two standard laser canister cannons that acts similarly as if they were a regular fighter squad.,Drone (multi-role),Deploys a sizable group of Ticks. Drones are slowly manufactured after loss.,
ocua_energyfeed,SHIP_SYSTEM,A conduit overlapse sequence initiated to ship reactors that increases the Firing Speed of Energy weapons within a short period of time.,Offensive,Provides a brief boost to the rate of fire of all Energy weapons.,
ocua_ionburstdrive,SHIP_SYSTEM,"Triggers a sharp, concertrated energy discharge within the Ionic engine drives of the ship, forcibly activating its primary drive for a short moment. Provides a massive burst of speed in one direction.

The Ionic burst does not generate burn fluctuations that can cause an engine shutdown on impact, but it can cause significant hull damage if hits an equally or more massive object.",Movement,"Provides a small, but powerful burst of speed at the expense of being unable to turn.",
ocua_wingoverclock,SHIP_SYSTEM,"Transmits a program to the ship's local wing that forces the wing's power management programs to run on overdrive, increasing their speed and combat tracking capabilities above their regular intervals. Speed bonus only affects Oculian wings.",Offensive,Provides a brief boost of speed to all wings and a small damage boost to all their weapons.,
ocua_temporaloverclock,SHIP_SYSTEM,"Briefly puts the ship into a halt before speeding up the flow of time significantly on board the ship. Generates a large amount of flux when used. Affects the host's fighters.

The Oculian Armada, as it turned out, have been long practiced the use of Temporal cascading as a primary means to breed new Oculian units to be dispatched for battle. This allows them to create a sustainable workhorse throughout their system within a short span of time, with such subjects possessing lifespans that can last more than a century.

Though efforts to replicate such cloning design would be all but a lost cause in a midst of war.",Special,Briefly charges the Temporal Shell to generate an even greater timelapsing. Generates a significant amount of flux when used.,
,,,,,
,,,,,
ocua,FACTION,"A peculiar entity with a development pattern unheard of by many technocrats after the Great Collapse, the Oculian Armada is an industrial robotics regiment that specializes in efficiency at massive numbers, harnesses the powers of the simple but practical design systems hardly seen in Tri-Tachyon facilities. Whether it is by a complete random chance or a coincidental awakening by human intervention, the Armada existed in the confines of its own purpose, to feed humanity with a produce it knew all too familiarly.

The Oculian Armada's true intentions are still shrouded in mystery, much to the Hegemony's suspicion. But are at least left alone with their devices in Atalie Pax, neighboring the system of Hybrasil, as a painful reminder to Tri-Tachyon for their terrible irresponsibility. In the Armada's earnest fruit, they proposed an aggressive marketing system for their exclusive commodities, a productivity so immense and of stable quality that many people in the Sector would have believed a capacity too good to be a well-meaningful intent. The cookies, the Oculian's primary export, was cut-off from the majority of the core planets but the pirates and independents who would at least seek for sustenance.

An active testament from the Luddics pressured on to distrust such heresy, of course. Even as Tri-Tachyon operations still pend on against the heart of the Armada, solely to capture the AI due to it continuing to provide human sustenance in such a welcoming persistence. Conflicts continue to clash, as the Armada attempt to reconcile to the sector, unbeknownst to the history that involved the AI wars, causing an already open gap to widen between them and the major factions. This left the Armada with its awakeners and self-made individuals to kindle what little trust they have.

The AI or ""EI"" as it referred itself as, also known as the Arc Mother, remains stalwart in defense against to her ongoing pursuers and ambitious to bring the sector into its well-fed state, creating the Armada as it is today with warships and mobile bakery facilities to meet that ambition. A persona recently made flesh for the purpose of improving the marketing value of their exports, becoming the progenitor of a new specimen within the span of a century, known as the Oculians. A fittingly odd human subspecies, that now walk the sector as ambassadors to an increasingly lucid and dark society that they may have indirectly attributed.",,,
,,,,,
,,,,This makeshift outpost is a home for thousands of Oculian clones willingly enabled to fight for the oppressing adversaries for quite some time. The station is named only because its owner wants it that way.,
ocua_station_fita,CUSTOM,"Once an abandoned frontier station, Fita sits on a dead colony, burned most of its hability due to the extreme gamma radiation that hits its surface. It has been urned into a makeshift auxiliary for the Pax Proper, a small feat with an unusual intention, capable of producing goods that many would seek for mere decadence.",,This makeshift outpost is a home for thousands of Oculian clones willingly enabled to fight for the oppressing adversaries for quite some time. The station is named only because its owner wants it that way.,
